Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),PLENUM-1:Zone Mean Air Temperature [C](TimeStep),SPACE1-1:Zone Mean Air Temperature [C](TimeStep),SPACE2-1:Zone Mean Air Temperature [C](TimeStep),SPACE3-1:Zone Mean Air Temperature [C](TimeStep),SPACE4-1:Zone Mean Air Temperature [C](TimeStep),SPACE5-1:Zone Mean Air Temperature [C](TimeStep),PLENUM-1:Zone Air Relative Humidity [%](TimeStep),PLENUM-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Air Relative Humidity [%](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Air Relative Humidity [%](TimeStep),SPACE2-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Air Relative Humidity [%](TimeStep),SPACE3-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Air Relative Humidity [%](TimeStep),SPACE4-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Air Relative Humidity [%](TimeStep),SPACE5-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),OCCUPY-1:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Cooling:Electricity [J](TimeStep),Fans:Electricity [J](TimeStep) 
 07/03  05:45:00,13.475000000000001,19.87314379803251,20.026437931033254,21.0364432350733,21.293716753622206,20.148127507319096,20.616007581364762,65.01639074012684,0.0,0.0,62.533462208977966,16.7,29.4,55.980335934676326,16.7,29.4,58.16376501613469,16.7,29.4,58.79500667773104,16.7,29.4,65.49745656667693,16.7,29.4,0.0,427500.0,0.0,0.0 
 07/03  06:00:00,13.9,19.87861422720489,20.103304065480682,21.446473935438135,21.71908127622657,20.23914961777465,20.62939606372561,64.99434054554706,0.0,0.0,62.23657941612086,16.7,29.4,54.589694899128986,16.7,29.4,56.66869578486059,16.7,29.4,58.46493784733799,16.7,29.4,65.44342019034212,16.7,29.4,0.0,427500.0,0.0,0.0 
 07/03  06:15:00,14.450000000000001,20.069145690955303,21.92285532018387,22.204774082195318,22.216953320410067,21.976594239612005,21.640726360658483,63.45729321832421,0.0,0.0,55.09964400173707,22.199999999999996,23.9,51.60383445719441,22.199999999999996,23.9,54.38740927820957,22.199999999999996,23.9,52.075026133587954,22.199999999999996,23.9,60.89126851194967,22.199999999999996,23.9,0.0,1540935.2397498512,602221.0143044293,338740.0644795076 
 07/03  06:30:00,15.0,20.302967589208095,22.196058037925635,22.20057646582743,22.200955492476808,22.19206160261482,22.19585287459251,61.791681159796475,0.0,0.0,53.53719439807494,22.200000000000003,23.9,51.153365895214506,22.200000000000003,23.9,53.81361747695051,22.200000000000003,23.9,50.94304267674236,22.200000000000003,23.9,58.1299143393331,22.200000000000003,23.9,0.0,1532131.7273850616,616741.1792832821,338740.06447950774 
 07/03  06:45:00,15.55,20.479799607534826,22.201474271607243,22.201945412413952,22.200359807170802,22.200561119786112,22.202202334186083,60.283501329600334,0.0,0.0,52.836358656667684,22.2,23.9,50.73586569283929,22.2,23.9,53.112100436471934,22.2,23.9,50.55522214124605,22.2,23.9,57.23708311613767,22.2,23.9,0.0,1566014.8245920078,648487.5272022274,338740.06447950774 
 07/03  07:00:00,16.1,20.623750523421982,22.200233250653792,22.200948762333375,22.31343941612116,22.201606025847322,22.20098483673669,59.01796108225553,0.0,0.0,52.22072500687192,22.2,23.9,50.452962968250425,22.2,23.9,52.10550805503461,22.2,23.9,50.31983115121681,22.2,23.9,56.35736186046668,22.2,23.9,0.0,1598097.932958276,678314.3811019377,338740.06447950774 
 07/03  07:15:00,16.375,20.7707816178685,22.20201562521773,22.33494869304909,22.488706861246428,22.1997158377631,22.20110829450177,57.84121683135604,0.0,0.0,51.65708163684817,22.2,23.9,49.781365871994694,22.2,23.9,50.97782013852129,22.2,23.9,50.09906204987647,22.2,23.9,55.512426733106004,22.2,23.9,0.0,1616585.4021563674,696874.8052639276,338740.06447950774 
 07/03  07:30:00,16.65,20.9491447045011,22.200953265380278,22.639241980263616,22.658004380506686,22.199699295183642,22.200967517372533,56.67176453360899,0.0,0.0,51.252633303467256,22.2,23.9,48.62078099863939,22.2,23.9,50.043296153165144,22.2,23.9,49.855435125680366,22.2,23.9,54.910020842816756,22.2,23.9,0.0,1632437.5305424423,712928.8219487036,338740.06447950774 
 07/03  07:45:00,16.924999999999997,21.141767951127207,22.20053991183856,22.994606005437902,22.796236423589207,22.19965742395439,22.20040383401883,55.36800024288054,0.0,0.0,50.73961308980796,22.2,23.9,47.221914224650895,22.2,23.9,49.11023708559249,22.2,23.9,49.48001812739511,22.2,23.9,54.15974555058132,22.2,23.9,0.0,1652218.1712348624,730947.5561040309,338740.06447950774 
 07/03  08:00:00,17.2,21.347410153169832,22.200257669673036,23.311562260088472,22.89229496281954,22.200426753597014,22.2005596836618,54.110750696208484,0.0,0.0,50.24268794218165,22.2,23.9,45.94351088045394,22.2,23.9,48.332417773443716,22.2,23.9,49.06954309383555,22.2,23.9,53.44795859136775,22.2,23.9,0.0,1670644.6432272568,747728.3000442954,338740.06447950774 
 07/03  08:15:00,17.474999999999998,22.00281330060311,22.391446080506398,23.887941742487392,23.718901940590012,22.20057913808777,22.601927709500444,51.711374549297496,0.0,0.0,50.84659565744444,22.2,23.9,45.551028576895256,22.2,23.9,47.122970939893506,22.2,23.9,50.30283320568766,22.2,23.9,53.19486471179043,22.2,23.9,1.0,9194536.21075762,819993.4123953776,347303.633172501 
 07/03  08:30:00,17.75,22.51838639719957,22.66055116644192,23.898823119411325,23.89279161927493,22.200509963836488,22.993118111529867,50.38954215750503,0.0,0.0,51.48859973791619,22.2,23.9,46.62012745480183,22.2,23.9,47.91763844581098,22.2,23.9,51.65807199452406,22.2,23.9,53.370302915737234,22.2,23.9,1.0,9339906.256500604,957071.0377452766,357596.16050892125 
 07/03  08:45:00,18.025000000000002,22.905014311224097,22.959629576014105,23.899059564371044,23.898962254650343,22.19957210530972,23.329064129774252,50.31459863737646,0.0,0.0,52.623717468459446,22.2,23.9,47.61166672683082,22.2,23.9,49.48913867383379,22.2,23.9,53.26626452231055,22.2,23.9,54.475205316609426,22.2,23.9,1.0,9414969.453278696,1023261.3996629126,360612.1022239749 
 07/03  09:00:00,18.3,23.260865060022702,23.199434409739254,23.89903623237729,23.89906478207126,22.26640069712965,23.5508003746153,50.69620454444198,0.0,0.0,53.647945599623604,22.2,23.9,48.09303036027753,22.2,23.9,50.61936929321233,22.2,23.9,54.189190390857235,22.2,23.9,55.80895436603593,22.2,23.9,1.0,9506780.251375124,1093822.060330899,363567.6117749753 
 07/03  09:15:00,18.725,23.652706613436735,23.73948117782402,23.899150299640155,23.89898435826234,22.681113877306508,23.894687250861587,50.92754782278402,0.0,0.0,53.51335445294624,22.2,23.9,48.640980226206416,22.2,23.9,51.35403261307923,22.2,23.9,53.88208332474169,22.2,23.9,56.32374406192231,22.2,23.9,1.0,12330940.772082817,1292104.2433591033,391553.0342995389 
 07/03  09:30:00,19.15,24.01586123727112,23.893666924566226,23.899062353347112,23.898966590983456,23.025508847563213,23.89896644831793,51.29010154380972,0.0,0.0,54.17126675790331,22.2,23.9,49.27976481567134,22.2,23.9,51.930020104619004,22.2,23.9,53.85721717011809,22.2,23.9,57.03185652471478,22.2,23.9,1.0,12633399.345486447,1560789.4740208639,412993.0361421749 
 07/03  09:45:00,19.575,24.34086820428957,23.89872795468476,23.8989543537137,23.898893875237423,23.210809768828724,23.89894115892934,51.25001804472574,0.0,0.0,54.75383320104438,22.2,23.9,49.43217697496865,22.2,23.9,52.27849741475395,22.2,23.9,54.01959156750492,22.2,23.9,57.29665798872166,22.2,23.9,1.0,12854072.859015817,1753545.505166014,424945.5235825038 
 07/03  10:00:00,20.0,24.635678036290642,23.898369791650914,23.898702195949014,23.8984611075305,23.372648238098567,23.898042907939736,50.84619267337167,0.0,0.0,54.90639098743816,22.2,23.9,49.390257054094846,22.2,23.9,52.45777279112821,22.2,23.9,53.97219323821177,22.2,23.9,57.309951514227045,22.2,23.9,1.0,13009941.060873996,1892578.549043154,431715.38744367566 
 07/03  10:15:00,20.7,24.931011909262732,23.89813612846842,23.89861193720097,23.898313360810235,23.53989359475955,23.89786001548483,50.155469673550726,0.0,0.0,54.71187783057477,22.2,23.9,49.2944150890909,22.2,23.9,52.48417890558258,22.2,23.9,53.693045248228735,22.2,23.9,57.164419115209256,22.2,23.9,1.0,13483365.377281751,2008351.1474878807,441702.3017297959 
 07/03  10:30:00,21.4,25.19447427212426,23.898016577625565,23.898596245052488,23.898233604850585,23.697384147486666,23.897786429832827,49.41146164831458,0.0,0.0,54.31431067092694,22.2,23.9,49.20158484522471,22.2,23.9,52.40125108792415,22.2,23.9,53.31845784721372,22.2,23.9,56.925806195610605,22.2,23.9,1.0,13609421.293367634,2112514.156160118,449021.2891183683 
 07/03  10:45:00,22.1,25.449705210218756,23.89796826148321,23.89860513978591,23.898185171330468,23.837612446430352,23.897749275412483,48.604416080290356,0.0,0.0,53.83454542584739,22.2,23.9,49.127791257456174,22.2,23.9,52.249947566086405,22.2,23.9,52.9320187954528,22.2,23.9,56.636447874520016,22.2,23.9,1.0,13714513.581300518,2192261.6601150315,454867.5525657665 
 07/03  11:00:00,22.8,25.67492480533613,23.897959553312102,23.89861473317402,23.89815802094483,23.890967392893018,23.89773005971329,47.83150930291319,0.0,0.0,53.344544767291005,22.2,23.9,49.06849964579191,22.2,23.9,52.06129132209971,22.2,23.9,52.693801890051496,22.2,23.9,56.32190462905756,22.2,23.9,1.0,13818706.60534351,2263081.7116335477,460962.431120067 
 07/03  11:15:00,22.925,25.877705005702907,23.89815420457806,23.8987594934026,23.898311409905105,23.89749960005307,23.89796303906058,47.06183177128,0.0,0.0,52.74110433542776,22.2,23.9,48.912412422077,22.2,23.9,51.711978142265735,22.2,23.9,52.32216798141051,22.2,23.9,55.86995214519003,22.2,23.9,0.8,13327451.737947537,2133869.2326888777,440394.35667213803 
 07/03  11:30:00,23.05,26.066970573823152,23.89827621865616,23.89888854441203,23.89840910060813,23.898306673218908,23.898040722930027,46.27455146631827,0.0,0.0,52.19325788781736,22.2,23.9,48.83563271074718,22.2,23.9,51.37491021022379,22.2,23.9,51.90265851238342,22.2,23.9,55.40644609152097,22.2,23.9,0.8,13370184.283138735,2179225.7932722215,440440.6820889221 
 07/03  11:45:00,23.175,26.24967428745286,23.89838412612499,23.898985626131758,23.89849510284786,23.898460597098886,23.89810721814356,45.49148738185045,0.0,0.0,51.78183515254518,22.2,23.9,48.88528911734075,22.2,23.9,51.1364241359144,22.2,23.9,51.55344804259487,22.2,23.9,55.007294063112134,22.2,23.9,0.8,13410865.369786996,2223009.029643964,440131.0396668561 
 07/03  12:00:00,23.3,26.42715177758489,23.89846856183683,23.899041941722178,23.898558605092607,23.89853393873401,23.898166934113018,44.7765014240998,0.0,0.0,51.50166698239544,22.2,23.9,49.02671685128471,22.2,23.9,50.99532123374051,22.2,23.9,51.30530979970198,22.2,23.9,54.691130879382186,22.2,23.9,0.8,13444490.07012948,2259822.4376894804,439465.4333453277 
 07/03  12:15:00,23.575000000000003,26.607063989177295,23.898815041789355,23.89928307514517,23.8988759551816,23.876554954376523,23.898639688230926,44.107063033026094,0.0,0.0,50.991839900885694,22.2,23.9,48.921010605620715,22.2,23.9,50.59324126174077,22.2,23.9,50.85477959390301,22.2,23.9,54.157134653203634,22.2,23.9,0.4,12106318.184448758,1974903.8453659953,400097.0566461589 
 07/03  12:30:00,23.85,26.783500570951713,23.898885855249862,23.899157731905394,23.898934428022017,23.8676817064727,23.898713248628745,43.39343880775658,0.0,0.0,50.38590979832982,22.2,23.9,48.66914696418675,22.2,23.9,50.07296323354045,22.2,23.9,50.26336076202881,22.2,23.9,53.52569676186265,22.2,23.9,0.4,12121590.662255561,1989762.03978433,398209.7686239473 
 07/03  12:45:00,24.124999999999996,26.942006636328067,23.89901244153762,23.899244904846213,23.899052535352507,23.89354252034037,23.898817517604268,42.621114372711254,0.0,0.0,49.88546398794975,22.2,23.9,48.48845355413848,22.2,23.9,49.64252172296138,22.2,23.9,49.701447171432136,22.2,23.9,52.95969934417574,22.2,23.9,0.4,12175200.804418067,2043223.732980222,397890.841266175 
 07/03  13:00:00,24.4,27.096363126186176,23.899117322272154,23.899318248872024,23.89914817677454,23.898474013449373,23.898901437186495,41.837543464360266,0.0,0.0,49.544048375171805,22.2,23.9,48.42082329582939,22.2,23.9,49.35602571120458,22.2,23.9,49.351820201312755,22.2,23.9,52.51233068878665,22.2,23.9,0.4,12252889.584734792,2118480.318657009,400136.07591511065 
 07/03  13:15:00,24.124999999999996,27.195798059704746,23.89899930023726,23.899180522069333,23.89902207214216,23.898901712274125,23.898665909558108,41.296796406199,0.0,0.0,49.74092244071529,22.2,23.9,48.82561265064342,22.2,23.9,49.59007859110412,22.2,23.9,49.522359847467676,22.2,23.9,52.56653225531554,22.2,23.9,0.8,13288690.371757578,2441030.597013402,439741.1590808299 
 07/03  13:30:00,23.85,27.289480396467297,23.898922250108757,23.89905013086921,23.898930346326747,23.89885705972712,23.89861859543428,41.04800363300535,0.0,0.0,50.10229862301304,22.2,23.9,49.308083260157616,22.2,23.9,49.96785298301291,22.2,23.9,49.78659113934936,22.2,23.9,52.83740275653195,22.2,23.9,0.8,13348444.376160767,2497761.5409722095,447431.58593120665 
 07/03  13:45:00,23.575000000000003,27.38037797730479,23.89880378436167,23.898895896694047,23.898808189287255,23.898707710234735,23.89854041034332,41.046321889344604,0.0,0.0,50.363445796808215,22.2,23.9,49.63212909662541,22.2,23.9,50.23787794128004,22.2,23.9,49.87934960001509,22.2,23.9,53.086071165604295,22.2,23.9,0.8,13360444.525765985,2508362.876073275,450821.5937949974 
 07/03  14:00:00,23.3,27.4602732689334,23.898714251312406,23.898800330109015,23.89872606447276,23.89858951908581,23.898469340353763,41.10886933383044,0.0,0.0,50.48169549238235,22.2,23.9,49.80280395085727,22.2,23.9,50.37387393069264,22.2,23.9,49.78714630704384,22.2,23.9,53.235400534484135,22.2,23.9,0.8,13371268.66198514,2517519.377021973,452656.75774967443 
 07/03  14:15:00,23.450000000000003,27.54481290059093,23.898618609832393,23.898717803913264,23.898640267447316,23.898483954473082,23.898354947657833,41.052481582706605,0.0,0.0,50.73564956041774,22.2,23.9,50.12901064558165,22.2,23.9,50.66011648843231,22.2,23.9,49.81214010358848,22.2,23.9,53.53843252309714,22.2,23.9,1.0,13762327.39425932,2666877.4613471674,467015.612736527 
 07/03  14:30:00,23.6,27.59906198974571,23.898526071433654,23.898632278622124,23.89855589875233,23.898377535004755,23.89826464074539,41.06735622436495,0.0,0.0,51.00019144185599,22.2,23.9,50.47748643049774,22.2,23.9,50.9706864801613,22.2,23.9,49.82531373021443,22.2,23.9,53.87642075113875,22.2,23.9,1.0,13864589.617539112,2762084.598758378,471762.3050190556 
 07/03  14:45:00,23.749999999999996,27.628971779983843,23.89842121682184,23.898526779693633,23.898451194145366,23.898261266566536,23.898165974274914,41.18238790608724,0.0,0.0,51.15946446222369,22.2,23.9,50.72002684927712,22.2,23.9,51.18018986369108,22.2,23.9,49.72294553190273,22.2,23.9,54.13155721499208,22.2,23.9,1.0,13971198.224945355,2856478.6561557925,476863.3439169538 
 07/03  15:00:00,23.9,27.64284609907697,23.898348748555634,23.898452479666865,23.898375027188273,23.898194379619643,23.898089470397718,41.31079426959912,0.0,0.0,51.2113132658732,22.2,23.9,50.85136946394774,22.2,23.9,51.2786266858285,22.2,23.9,49.533507996199404,22.2,23.9,54.281719561557885,22.2,23.9,1.0,14065447.784614388,2940853.6707054367,481751.85659927974 
 07/03  15:15:00,23.9,27.6724483262323,23.898397304239037,23.89848768692856,23.89841597023548,23.898490896992243,23.89816022640437,41.305819083386005,0.0,0.0,51.28454625435145,22.2,23.9,50.99448551889989,22.2,23.9,51.38924328593979,22.2,23.9,49.3585411888448,22.2,23.9,54.45770468638496,22.2,23.9,1.0,13534939.450398332,2871360.451994408,469073.68117207725 
 07/03  15:30:00,23.9,27.67871508499535,23.898380767766653,23.898466423279444,23.898394902827533,23.89853378970089,23.898124762122823,41.31901452351573,0.0,0.0,51.36021489953551,22.2,23.9,51.1316150432114,22.2,23.9,51.495424202153764,22.2,23.9,49.19368397168712,22.2,23.9,54.627289093574916,22.2,23.9,1.0,13557807.70228942,2889729.1843563053,472147.7767155211 
 07/03  15:45:00,23.9,27.66601779477221,23.898363481339512,23.89844953781107,23.898379403836003,23.89854459460831,23.898082935083952,41.38175049183351,0.0,0.0,51.41959984074054,22.2,23.9,51.25065587121057,22.2,23.9,51.585783696798806,22.2,23.9,49.03701689658019,22.2,23.9,54.7569381014576,22.2,23.9,1.0,13574219.255141005,2904016.1492962935,473403.1313639931 
 07/03  16:00:00,23.9,27.643054769507813,23.898357356661954,23.8984444557624,23.89837585311435,23.8985611829142,23.898052088650385,41.469557310828804,0.0,0.0,51.46754446574731,22.2,23.9,51.35996574915171,22.2,23.9,51.66822574181475,22.2,23.9,48.900808589111264,22.2,23.9,54.844006756581585,22.2,23.9,1.0,13576524.15197302,2905934.0037470693,473503.1245229442 
 07/03  16:15:00,23.9,27.673087099533895,23.898516183187443,23.898592401946157,23.898538831966594,23.898694449758857,23.89828813165181,41.400055687625596,0.0,0.0,51.68322472690689,22.2,23.9,51.6383808024183,22.2,23.9,51.925034787029446,22.2,23.9,48.926320992875674,22.2,23.9,55.13444936966925,22.2,23.9,1.0,12421548.461213028,2681299.8688055347,441404.64495886327 
 07/03  16:30:00,23.9,27.670396037125066,23.898504647797445,23.898578304318434,23.898527111182748,23.898678069986083,23.898262198411825,41.478557223536356,0.0,0.0,51.94728071270658,22.2,23.9,51.96314664390718,22.2,23.9,52.234675723245,22.2,23.9,48.9599093706384,22.2,23.9,55.49521363011593,22.2,23.9,1.0,12391203.12104583,2650912.8018684858,438868.3184323094 
 07/03  16:45:00,23.9,27.64313691800979,23.898484256742268,23.898552725073237,23.898501578904142,23.898669174027102,23.898210253737332,41.70658883242353,0.0,0.0,52.195614563684146,22.2,23.9,52.265406120769285,22.2,23.9,52.524983085275366,22.2,23.9,48.97403264773283,22.2,23.9,55.821551377925246,22.2,23.9,1.0,12368173.808935627,2630045.6161663122,434369.61647970596 
 07/03  17:00:00,23.9,27.60860189507456,23.898477867947857,23.89853972414654,23.898487693608473,23.89868696623638,23.898166604780638,41.9842962450752,0.0,0.0,52.42704792081192,22.2,23.9,52.54169524182786,22.2,23.9,52.78887386778515,22.2,23.9,49.001513547745375,22.2,23.9,56.08504674100679,22.2,23.9,1.0,12333151.757502886,2598197.2073544,428786.2031755195 
 07/03  17:15:00,24.025,27.571564666789087,23.898482928725176,23.898537124393894,23.898483741732594,23.89871696794071,23.89813762328279,42.256898995754774,0.0,0.0,52.65968236714191,22.2,23.9,52.80911255597791,22.2,23.9,53.041369615278114,22.2,23.9,49.065344800913465,22.2,23.9,56.29836884397561,22.2,23.9,1.0,12297788.520250645,2565810.3483190723,422707.9567375243 
 07/03  17:30:00,24.15,27.532759998848068,23.89849444496882,23.89854161364201,23.898487509373254,23.898746246874797,23.898121045901913,42.52096280795284,0.0,0.0,52.9079381782395,22.2,23.9,53.08284913321179,22.2,23.9,53.297611428977966,22.2,23.9,49.16788561438624,22.2,23.9,56.48221798501727,22.2,23.9,1.0,12253885.95113476,2525122.767078891,416180.03016031766 
 07/03  17:45:00,24.275,27.490542828234243,23.89850572853948,23.864344240447235,23.898491593970558,23.89877612724777,23.898112062769968,42.799164784672136,0.0,0.0,53.17577230332567,22.2,23.9,53.43221650883577,22.2,23.9,53.56261911251545,22.2,23.9,49.309885551784916,22.2,23.9,56.65143769931272,22.2,23.9,1.0,12207616.741998276,2481825.7717472077,409878.31205417414 
 07/03  18:00:00,24.4,27.444421060928374,23.89851504332551,23.801402043797314,23.898496142018608,23.898805282524442,23.898107805410614,43.1039957952902,0.0,0.0,53.46132571024245,22.2,23.9,53.814009952386336,22.2,23.9,53.83720159393262,22.2,23.9,49.49239532354854,22.2,23.9,56.8142844849881,22.2,23.9,1.0,12156750.982641835,2434028.233343101,403498.4495387258 
 07/03  18:15:00,24.124999999999996,27.39379818909392,23.89939194724542,23.329651635081092,23.899394437084872,23.899394515236352,23.89938772692276,43.2473311654132,0.0,0.0,53.498741380772856,22.2,23.9,54.79222046247554,22.2,23.9,53.87730474927227,22.2,23.9,49.4074882091163,22.2,23.9,56.90027407907239,22.2,23.9,0.5,7740777.71277844,1668817.9529768855,349255.9550926251 
 07/03  18:30:00,23.85,27.333025835209718,23.858247366034625,22.918929403523613,23.855894128724657,23.899464998791366,23.899417591072925,43.348451468294655,0.0,0.0,53.59164090537701,22.2,23.9,55.06031021089798,22.2,23.9,53.98439584387464,22.2,23.9,49.20086177421252,22.2,23.9,57.03264150814174,22.2,23.9,0.5,7542865.197760755,1477686.4145233463,343771.0112799135 
 07/03  18:45:00,23.575000000000003,27.247511171153054,23.750349277217246,22.68512314457113,23.749811895942187,23.899312433662462,23.898687020064347,43.480157915586815,0.0,0.0,53.850867445283754,22.2,23.9,54.82307731750156,22.2,23.9,54.244638515042624,22.2,23.9,49.05355910246157,22.2,23.9,57.207570703567335,22.2,23.9,0.5,7465631.887268663,1404627.9299245863,340969.0078180173 
 07/03  19:00:00,23.3,27.14308497176794,23.60596429286972,22.522008131371862,23.610587399444622,23.89936620443336,23.8682286031312,43.68283496379568,0.0,0.0,54.18989297451425,22.2,23.9,54.61606006108113,22.2,23.9,54.57377297928676,22.2,23.9,49.048094787862986,22.2,23.9,57.47344057641457,22.2,23.9,0.5,7409967.531851208,1352325.471655912,339055.51204454084 
 07/03  19:15:00,23.025000000000002,26.667688548820482,23.159947890002744,22.213507805955675,23.168575302842072,23.441024340345376,23.47047574338624,44.826838229964785,0.0,0.0,54.76232343037984,22.2,23.9,54.51932279854322,22.2,23.9,55.1417151433174,22.2,23.9,49.713048400556616,22.2,23.9,58.158880797230175,22.2,23.9,0.0,4689917.887759746,1333155.621703197,338740.06447950774 
 07/03  19:30:00,22.75,26.297940072783604,22.70432490870685,22.20092582565787,22.70763760365191,22.8625357581066,23.001171394933138,45.35801123502464,0.0,0.0,54.74522628123216,22.2,23.9,53.132265729747296,22.2,23.9,55.13719113931485,22.2,23.9,50.399280589310735,22.2,23.9,58.406666404209844,22.2,23.9,0.0,4674039.188281519,1317937.0282906238,338740.06447950774 
 07/03  19:45:00,22.474999999999998,26.03600962047095,22.43389521754953,22.199238645064874,22.43260830337283,22.464006064282543,22.7470060834577,45.18904758883761,0.0,0.0,54.38609256761576,22.2,23.9,52.23801253458239,22.2,23.9,54.76986319347601,22.2,23.9,50.954685868913444,22.2,23.9,58.00132302785818,22.2,23.9,0.0,4659397.818425692,1304078.8625234123,338740.06447950774 
 07/03  20:00:00,22.2,25.774889519875803,22.21140844313609,22.202133623750463,22.21113757239735,22.218674193785727,22.564375207620976,44.98529321105598,0.0,0.0,54.12142841503639,22.2,23.9,51.658674981800836,22.2,23.9,54.47015243058768,22.2,23.9,51.296781742137796,22.2,23.9,57.48531788763397,22.2,23.9,0.0,4644698.136584272,1290611.758860751,338740.06447950774 
 07/03  20:15:00,21.924999999999997,25.84570718645066,22.442482249802126,22.411732708993462,22.41357762681105,22.727191546079386,22.599852863032872,44.56708413952312,0.0,0.0,53.114647459127966,16.7,29.4,50.86144101795779,16.7,29.4,53.54218636571994,16.7,29.4,49.634068056332566,16.7,29.4,57.066671973879636,16.7,29.4,0.0,1440000.0,0.0,0.0 
 07/03  20:30:00,21.65,25.92757608232226,22.662487596260167,22.56536322255458,22.611963422218437,23.14824911973936,22.69961817445124,44.34013834353742,0.0,0.0,52.3961972346474,16.7,29.4,50.38124761671763,16.7,29.4,52.886986250766554,16.7,29.4,48.37669783827877,16.7,29.4,56.707560950828366,16.7,29.4,0.0,1440000.0,0.0,0.0 
 07/03  20:45:00,21.375,25.848363130705998,22.677598453643572,22.56682768793724,22.62238810758191,23.205872716957476,22.722875259283796,44.58316817831911,0.0,0.0,52.38554966889781,16.7,29.4,50.39806969550612,16.7,29.4,52.89240570465762,16.7,29.4,48.22357688877415,16.7,29.4,56.67161578532011,16.7,29.4,0.0,1440000.0,0.0,0.0 
 07/03  21:00:00,21.1,25.668716148229674,22.58715256446515,22.4982768252334,22.534625161656358,23.081868916237884,22.677397716613324,45.08475099726009,0.0,0.0,52.70012810095973,16.7,29.4,50.62327914367955,16.7,29.4,53.20227733881854,16.7,29.4,48.59721966658215,16.7,29.4,56.85893900965792,16.7,29.4,0.0,1440000.0,0.0,0.0 
 07/03  21:15:00,20.975,25.4599315295218,22.463945398017877,22.40024324541184,22.413853666651512,22.916154814276865,22.580752296638188,45.656214680276484,0.0,0.0,53.10596749453651,16.7,29.4,50.93147851120252,16.7,29.4,53.604506960340856,16.7,29.4,49.09120976617953,16.7,29.4,57.205096857797585,16.7,29.4,0.0,427500.0,0.0,0.0 
 07/03  21:30:00,20.85,25.257159821130355,22.311216394808405,22.26787289941926,22.262067595894205,22.728842252631917,22.42994067970065,46.211361098652745,0.0,0.0,53.603050656705754,16.7,29.4,51.34417386429846,16.7,29.4,54.10339241908593,16.7,29.4,49.652375635512385,16.7,29.4,57.73348081919738,16.7,29.4,0.0,427500.0,0.0,0.0 
 07/03  21:45:00,20.725,25.06076810095645,22.177079645982456,22.14942674973833,22.128486993695624,22.562204356389937,22.290839215838357,46.754106042351104,0.0,0.0,54.04174431321596,16.7,29.4,51.71538974209221,16.7,29.4,54.54447166747498,16.7,29.4,50.15676902548062,16.7,29.4,58.22305061229189,16.7,29.4,0.0,427500.0,0.0,0.0 
 07/03  22:00:00,20.6,24.866857874127685,22.067454580287567,22.051338290470223,22.019687986783342,22.417992809717823,22.183439867837308,47.297078090629356,0.0,0.0,54.40315203409589,16.7,29.4,52.02502699087981,16.7,29.4,54.90658737551898,16.7,29.4,50.59790521378006,16.7,29.4,58.60405757843164,16.7,29.4,0.0,427500.0,0.0,0.0 
 07/03  22:15:00,20.450000000000003,24.675836055678676,21.96985253603597,21.962176133623547,21.923033588355096,22.285280230733918,22.097365025817293,47.83935471935478,0.0,0.0,54.72758518761521,16.7,29.4,52.308520131059964,16.7,29.4,55.230939669488066,16.7,29.4,51.007895723575835,16.7,29.4,58.91178749727697,16.7,29.4,0.0,427500.0,0.0,0.0 
 07/03  22:30:00,20.3,24.489428578964873,21.877030937189346,21.875970098952298,21.83107256858222,22.159462910070282,22.02062002211677,48.37556591653707,0.0,0.0,55.038423338309464,16.7,29.4,52.58442191165261,16.7,29.4,55.541825877022056,16.7,29.4,51.40015746296989,16.7,29.4,59.18798815348818,16.7,29.4,0.0,427500.0,0.0,0.0 
 07/03  22:45:00,20.15,24.308460507131727,21.78810845954685,21.7925789452926,21.742871281677907,22.040767199257033,21.948349137169274,48.90271620445358,0.0,0.0,55.33816458254327,16.7,29.4,52.85293150733858,16.7,29.4,55.84195547308527,16.7,29.4,51.77336757888818,16.7,29.4,59.449529637904696,16.7,29.4,0.0,427500.0,0.0,0.0 
