Date/Time,Electricity:Facility [J](TimeStep),Cooling:Electricity [J](TimeStep),Fans:Electricity [J](TimeStep) 
 07/15  10:15:00,15854526.283630123,4152853.060554761,412216.843480359 
 07/15  10:30:00,16000908.734933745,4289133.622044774,421640.4228233271 
 07/15  10:45:00,16130976.64273045,4408584.118648848,431274.9743518919 
 07/15  11:00:00,16227551.29742762,4497914.3689180175,439485.34002752934 
 07/15  11:15:00,15872088.430824919,4481887.828733529,427365.60839115427 
 07/15  11:30:00,16011148.494720167,4607468.1821169155,430485.6743072062 
 07/15  11:45:00,16166205.432563404,4750205.6100535365,435090.5627620178 
 07/15  12:00:00,16293254.542718695,4872449.7767048925,438390.2441590395 
 07/15  12:15:00,14901602.823701277,4526875.331207619,403751.55195466615 
 07/15  12:30:00,14935824.508363497,4558384.465594594,402438.8143648704 
 07/15  12:45:00,14996605.479416704,4617713.772830672,402328.94369519426 
 07/15  13:00:00,15069866.146835838,4689079.130039165,403417.52858596056 
 07/15  13:15:00,16251206.755386597,5158985.963789426,440082.3102303808 
 07/15  13:30:00,16350419.919264238,5256103.912569678,445598.76132128213 
 07/15  13:45:00,16444565.542710846,5346354.970041314,449814.5668381203 
 07/15  14:00:00,16555147.68983622,5451344.421028927,453838.69754423946 
 07/15  14:15:00,16969129.670864057,5623968.721321168,467410.8187470886 
 07/15  14:30:00,17064195.176046375,5710925.951269066,472861.46259499755 
 07/15  14:45:00,17122726.12323843,5765704.734934147,476172.1810303954 
 07/15  15:00:00,17168573.08768824,5809348.190042897,478375.690371456 
 07/15  15:15:00,16626482.90477356,5731553.557856706,464080.13964296365 
 07/15  15:30:00,16685463.130754564,5789902.3645479595,464711.5589327139 
 07/15  15:45:00,16711677.957845995,5818784.080850568,462044.6697215384 
 07/15  16:00:00,16677612.914066315,5792160.966616292,454602.7401761333 
 07/15  16:15:00,15312212.919737585,5360320.368014747,421043.34444894764 
 07/15  16:30:00,15140975.090342134,5197812.289822493,412313.59324575146 
 07/15  16:45:00,14983277.589105912,5048605.627188254,403822.7546437685 
 07/15  17:00:00,14836784.646008216,4909555.184876597,396380.25385772984 
 07/15  17:15:00,14574630.128448367,4656106.073659779,387674.8475147008 
 07/15  17:30:00,14297839.498993829,4387927.847085294,379062.4446346469 
 07/15  17:45:00,14074178.288931739,4169746.143656808,373582.93800103996 
 07/15  18:00:00,13869400.4633587,3969366.723874071,369184.5322107394 
 07/15  18:15:00,9553878.335593259,3283343.270495317,339685.8578240531 
 07/15  18:30:00,9499492.925673697,3229903.6539203,338740.06447950774 
 07/15  18:45:00,9516816.015947038,3247226.744193642,338740.06447950774 
 07/15  19:00:00,9535041.801822087,3265452.5300686904,338740.06447950774 
 07/15  19:15:00,6515551.410117997,2957347.4927886683,338740.06447950774 
 07/15  19:30:00,6149570.787790171,2626383.695832371,338740.06447950774 
 07/15  19:45:00,5822259.993667408,2333376.5569900163,338740.06447950774 
 07/15  20:00:00,5513700.8684290005,2058108.4556585331,338740.06447950774 
 07/15  20:15:00,1440000.0,0.0,0.0 
 07/15  20:30:00,1440000.0,0.0,0.0 
 07/15  20:45:00,1440000.0,0.0,0.0 
 07/15  21:00:00,1440000.0,0.0,0.0 
 07/15  21:15:00,427500.0,0.0,0.0 
 07/15  21:30:00,427500.0,0.0,0.0 
 07/15  21:45:00,427500.0,0.0,0.0 
 07/15  22:00:00,427500.0,0.0,0.0 
 07/15  22:15:00,427500.0,0.0,0.0 
 07/15  22:30:00,427500.0,0.0,0.0 
 07/15  22:45:00,427500.0,0.0,0.0 
 07/15  23:00:00,427500.0,0.0,0.0 
 07/15  23:15:00,427500.0,0.0,0.0 
 07/15  23:30:00,427500.0,0.0,0.0 
 07/15  23:45:00,427500.0,0.0,0.0 
 07/15  24:00:00,427500.0,0.0,0.0 
 07/16  00:15:00,427500.0,0.0,0.0 
 07/16  00:30:00,427500.0,0.0,0.0 
 07/16  00:45:00,427500.0,0.0,0.0 
 07/16  01:00:00,427500.0,0.0,0.0 
 07/16  01:15:00,427500.0,0.0,0.0 
 07/16  01:30:00,427500.0,0.0,0.0 
 07/16  01:45:00,427500.0,0.0,0.0 
 07/16  02:00:00,427500.0,0.0,0.0 
 07/16  02:15:00,427500.0,0.0,0.0 
 07/16  02:30:00,427500.0,0.0,0.0 
 07/16  02:45:00,427500.0,0.0,0.0 
 07/16  03:00:00,427500.0,0.0,0.0 
 07/16  03:15:00,427500.0,0.0,0.0 
 07/16  03:30:00,427500.0,0.0,0.0 
 07/16  03:45:00,427500.0,0.0,0.0 
 07/16  04:00:00,427500.0,0.0,0.0 
 07/16  04:15:00,427500.0,0.0,0.0 
 07/16  04:30:00,427500.0,0.0,0.0 
 07/16  04:45:00,427500.0,0.0,0.0 
 07/16  05:00:00,427500.0,0.0,0.0 
 07/16  05:15:00,427500.0,0.0,0.0 
 07/16  05:30:00,427500.0,0.0,0.0 
 07/16  05:45:00,427500.0,0.0,0.0 
 07/16  06:00:00,427500.0,0.0,0.0 
 07/16  06:15:00,3972247.0076973196,2743358.948165184,338740.06447950774 
 07/16  06:30:00,4025950.9606907116,2798552.99789566,338740.06447950774 
 07/16  06:45:00,4044990.264745684,2817015.8135717865,338740.06447950774 
 07/16  07:00:00,4058786.4247300946,2833559.333923136,338740.06447950774 
 07/16  07:15:00,4105193.4000714147,2877354.172914339,338740.06447950774 
 07/16  07:30:00,4150481.2528819665,2919755.0921980306,338740.06447950774 
 07/16  07:45:00,4195542.4769306565,2961524.3316139877,338740.06447950774 
 07/16  08:00:00,4233248.515891132,2998066.243216065,338740.06447950774 
 07/16  08:15:00,11896780.030953575,3207340.562313282,349873.2638920749 
 07/16  08:30:00,12298940.19575598,3582471.5693541467,374061.6845444324 
 07/16  08:45:00,12370137.568635607,3646699.862250069,370492.4229316766 
 07/16  09:00:00,12501245.970552154,3768564.9541010577,372350.8313746936 
 07/16  09:15:00,15533876.7275516,4182980.5651089577,398529.01434105623 
 07/16  09:30:00,16007812.814544914,4622425.0953083765,426324.7524430577 
 07/16  09:45:00,16218761.807144875,4818527.070853161,434216.0618614394 
 07/16  10:00:00,16377957.499186227,4968383.722965974,441100.8971925796 
 07/16  10:15:00,16902976.29995887,5142881.941825872,449269.5494005622 
 07/16  10:30:00,17053651.71352733,5283851.44060613,454849.21301998565 
 07/16  10:45:00,17197100.938943237,5418552.424618386,460291.6657438301 
 07/16  11:00:00,17310603.876965914,5526292.710929292,463132.8945720828 
 07/16  11:15:00,16771339.520359794,5342657.47546783,443075.82950004033 
 07/16  11:30:00,16770104.364232367,5339549.397122178,442667.4817672918 
 07/16  11:45:00,16776184.208863443,5344273.37010251,442479.26491622685 
 07/16  12:00:00,16778319.551120177,5345405.005448965,442466.8251658878 
 07/16  12:15:00,15341844.116012298,4956021.834449975,406614.8117556866 
 07/16  12:30:00,15357050.60449098,4971247.112046828,404954.2851702655 
 07/16  12:45:00,15402562.011774927,5017185.12006092,404527.6844401174 
 07/16  13:00:00,15465479.753164958,5079028.873677267,405601.672213803 
 07/16  13:15:00,16664455.008249067,5564816.688966882,443789.11200829357 
 07/16  13:30:00,16765999.149067538,5659669.778835155,450617.482582873 
 07/16  13:45:00,16846785.991262615,5736607.235230457,455891.10135668213 
 07/16  14:00:00,16951689.9162081,5835510.09975389,461234.9458975525 
 07/16  14:15:00,17347091.209733903,5989519.029468186,476722.972991827 
 07/16  14:30:00,17417783.170859545,6053220.434142889,483713.52944276604 
 07/16  14:45:00,17456942.308729984,6087484.594440752,488608.50701534335 
 07/16  15:00:00,17477250.76547722,6104594.263625199,491807.2945781317 
 07/16  15:15:00,16857653.177556437,5951285.211878424,475518.7584041246 
 07/16  15:30:00,16863044.8456694,5955339.176017037,476856.46237847384 
 07/16  15:45:00,16867666.535155512,5959225.437911691,477591.88996993296 
 07/16  16:00:00,16862386.25092264,5953876.530908468,477660.51274028065 
 07/16  16:15:00,15639223.707860414,5661485.135715299,446889.3648712266 
 07/16  16:30:00,15639823.473432612,5663814.148149513,445160.11800921 
 07/16  16:45:00,15640662.656010846,5667810.558634473,442002.8901024828 
 07/16  17:00:00,15628519.640351225,5659784.653865571,437885.77921176277 
 07/16  17:15:00,15477407.057025727,5514326.214189714,432231.6355621242 
 07/16  17:30:00,15309221.428886317,5352352.981540084,426019.24007234327 
 07/16  17:45:00,15097991.045942739,5150060.954085947,417080.8845829008 
 07/16  18:00:00,14888330.609885266,4948840.350912446,408641.05169892986 
 07/16  18:15:00,10269455.101633638,3982733.3292785455,355872.56508120336 
 07/16  18:30:00,10049017.9527053,3768249.452042429,349919.2933889809 
 07/16  18:45:00,9900367.473488038,3624161.0727233863,345357.19349076273 
 07/16  19:00:00,9757907.2085775,3486194.9469822887,340863.05432132265 
 07/16  19:15:00,7015507.49810124,3445918.226347843,338740.06447950774 
 07/16  19:30:00,7025449.41810266,3455860.1463492634,338740.06447950774 
 07/16  19:45:00,7035660.21700245,3466070.9452490527,338740.06447950774 
 07/16  20:00:00,7042937.276128619,3473348.004375222,338740.06447950774 
 07/16  20:15:00,1440000.0,0.0,0.0 
 07/16  20:30:00,1440000.0,0.0,0.0 
 07/16  20:45:00,1440000.0,0.0,0.0 
 07/16  21:00:00,1440000.0,0.0,0.0 
 07/16  21:15:00,427500.0,0.0,0.0 
 07/16  21:30:00,427500.0,0.0,0.0 
 07/16  21:45:00,427500.0,0.0,0.0 
 07/16  22:00:00,427500.0,0.0,0.0 
 07/16  22:15:00,427500.0,0.0,0.0 
 07/16  22:30:00,427500.0,0.0,0.0 
 07/16  22:45:00,427500.0,0.0,0.0 
 07/16  23:00:00,427500.0,0.0,0.0 
 07/16  23:15:00,427500.0,0.0,0.0 
 07/16  23:30:00,427500.0,0.0,0.0 
 07/16  23:45:00,427500.0,0.0,0.0 
 07/16  24:00:00,427500.0,0.0,0.0 
 07/17  00:15:00,427500.0,0.0,0.0 
 07/17  00:30:00,427500.0,0.0,0.0 
 07/17  00:45:00,427500.0,0.0,0.0 
 07/17  01:00:00,427500.0,0.0,0.0 
 07/17  01:15:00,427500.0,0.0,0.0 
 07/17  01:30:00,427500.0,0.0,0.0 
 07/17  01:45:00,427500.0,0.0,0.0 
 07/17  02:00:00,427500.0,0.0,0.0 
 07/17  02:15:00,427500.0,0.0,0.0 
 07/17  02:30:00,427500.0,0.0,0.0 
 07/17  02:45:00,427500.0,0.0,0.0 
 07/17  03:00:00,427500.0,0.0,0.0 
 07/17  03:15:00,427500.0,0.0,0.0 
 07/17  03:30:00,427500.0,0.0,0.0 
 07/17  03:45:00,427500.0,0.0,0.0 
 07/17  04:00:00,427500.0,0.0,0.0 
 07/17  04:15:00,427500.0,0.0,0.0 
 07/17  04:30:00,427500.0,0.0,0.0 
 07/17  04:45:00,427500.0,0.0,0.0 
 07/17  05:00:00,427500.0,0.0,0.0 
 07/17  05:15:00,427500.0,0.0,0.0 
 07/17  05:30:00,427500.0,0.0,0.0 
 07/17  05:45:00,427500.0,0.0,0.0 
 07/17  06:00:00,427500.0,0.0,0.0 
 07/17  06:15:00,4021135.0637982367,2786850.0245167776,338740.06447950774 
 07/17  06:30:00,4075716.7933951365,2839732.398528192,338740.06447950774 
 07/17  06:45:00,4147953.010557965,2906748.0156814526,338740.06447950774 
 07/17  07:00:00,4206791.660320282,2966029.5150451413,338740.06447950774 
 07/17  07:15:00,4279062.409391271,3039727.2638109447,338740.06447950774 
 07/17  07:30:00,4352377.777879026,3115271.7847387,338740.06447950774 
 07/17  07:45:00,4430983.7941181,3193413.6739472644,338740.06447950774 
 07/17  08:00:00,4509621.743359518,3270896.701352308,338740.06447950774 
 07/17  08:15:00,12007187.291380303,3314463.402509011,340477.53051260096 
 07/17  08:30:00,12372972.555160258,3662012.75043355,361895.90995325684 
 07/17  08:45:00,12447739.289517613,3726830.808175247,362133.7277733669 
 07/17  09:00:00,12533217.193292804,3802301.2052649627,365909.21021490725 
 07/17  09:15:00,15624677.31378142,4274108.921573084,395609.5333239455 
 07/17  09:30:00,16130435.368328882,4742552.758783837,426136.82824499556 
 07/17  09:45:00,16355455.077190211,4950968.631416115,435820.26898175344 
 07/17  10:00:00,16519050.383320536,5103953.260635965,444365.63592536113 
 07/17  10:15:00,17088484.47910256,5316801.933667441,459195.2178007382 
 07/17  10:30:00,17244461.79800604,5460930.018326426,467863.9102490142 
 07/17  10:45:00,17383604.497530278,5589487.174010205,475856.83168030274 
 07/17  11:00:00,17500247.10667449,5697685.5170931695,482148.00665081764 
 07/17  11:15:00,17018121.82541623,5570645.731975111,462888.63160410215 
 07/17  11:30:00,17084247.074205257,5632258.397513818,465746.9544459611 
 07/17  11:45:00,17147710.9178892,5692482.985860742,467811.2331998389 
 07/17  12:00:00,17213966.310186714,5755087.152731927,470865.64587472286 
 07/17  12:15:00,15652441.915224934,5250231.309646493,427117.2499212796 
 07/17  12:30:00,15559744.66063233,5159066.857513401,424501.49679994467 
 07/17  12:45:00,15490354.574557085,5091770.846341115,422407.99097011186 
 07/17  13:00:00,15431709.683631951,5034541.721250982,421636.46957900707 
 07/17  13:15:00,16548711.571162073,5437144.023459396,462622.7566553933 
 07/17  13:30:00,16566331.336181672,5453877.875797881,466804.1369782292 
 07/17  13:45:00,16587434.797604712,5472227.892728783,470808.98494700884 
 07/17  14:00:00,16631442.573205844,5511273.938934476,474955.634693308 
 07/17  14:15:00,17148044.51607031,5782755.207288844,491290.61529692035 
 07/17  14:30:00,17360542.39236875,5983722.520685498,499059.52628778847 
 07/17  14:45:00,17533825.70521547,6149163.698962453,503812.79897912504 
 07/17  15:00:00,17686289.616959564,6298395.348195651,507045.0614900263 
 07/17  15:15:00,16989796.428588137,6069742.0476377085,489205.1736765414 
 07/17  15:30:00,16884210.16438982,5965404.620495476,487956.3366204562 
 07/17  15:45:00,16765730.445793215,5850136.571704926,484744.6668143998 
 07/17  16:00:00,16636744.197208263,5725242.398383123,480652.5915512514 
 07/17  16:15:00,15320554.285116604,5344278.525853969,445426.55198874546 
 07/17  16:30:00,15227734.63923655,5257154.107890612,439731.3240720506 
 07/17  16:45:00,15137040.5905249,5173273.031328051,432918.3519229588 
 07/17  17:00:00,15035145.846052475,5078791.057843438,425505.5809351467 
 07/17  17:15:00,14858251.6097388,4910644.470276204,416757.932188708 
 07/17  17:30:00,14667147.70505699,4728445.432498349,407853.06528475095 
 07/17  17:45:00,14467546.326589525,4537661.865018391,399035.25429724285 
 07/17  18:00:00,14239268.351198856,4322486.219485191,389532.8049177028 
 07/17  18:15:00,9701600.26485941,3428264.091908365,346095.1928487023 
 07/17  18:30:00,9502498.823972141,3233896.234348858,341363.4863734114 
 07/17  18:45:00,9437586.26314011,3171159.132629997,339188.63864889607 
 07/17  19:00:00,9423945.84768573,3157967.420240469,338740.06447950774 
 07/17  19:15:00,6677315.124104369,3114171.652753577,338740.06447950774 
 07/17  19:30:00,6625815.376082724,3065817.9282349134,338740.06447950774 
 07/17  19:45:00,6573891.656289389,3017334.1584602036,338740.06447950774 
 07/17  20:00:00,6521881.629422627,2969042.9746305346,338740.06447950774 
 07/17  20:15:00,1440000.0,0.0,0.0 
 07/17  20:30:00,1440000.0,0.0,0.0 
 07/17  20:45:00,1440000.0,0.0,0.0 
 07/17  21:00:00,1440000.0,0.0,0.0 
 07/17  21:15:00,427500.0,0.0,0.0 
 07/17  21:30:00,427500.0,0.0,0.0 
 07/17  21:45:00,427500.0,0.0,0.0 
 07/17  22:00:00,427500.0,0.0,0.0 
 07/17  22:15:00,427500.0,0.0,0.0 
 07/17  22:30:00,427500.0,0.0,0.0 
 07/17  22:45:00,427500.0,0.0,0.0 
 07/17  23:00:00,427500.0,0.0,0.0 
 07/17  23:15:00,427500.0,0.0,0.0 
 07/17  23:30:00,427500.0,0.0,0.0 
 07/17  23:45:00,427500.0,0.0,0.0 
 07/17  24:00:00,427500.0,0.0,0.0 
 07/18  00:15:00,427500.0,0.0,0.0 
 07/18  00:30:00,427500.0,0.0,0.0 
 07/18  00:45:00,427500.0,0.0,0.0 
 07/18  01:00:00,427500.0,0.0,0.0 
 07/18  01:15:00,427500.0,0.0,0.0 
 07/18  01:30:00,427500.0,0.0,0.0 
 07/18  01:45:00,427500.0,0.0,0.0 
 07/18  02:00:00,427500.0,0.0,0.0 
 07/18  02:15:00,427500.0,0.0,0.0 
 07/18  02:30:00,427500.0,0.0,0.0 
 07/18  02:45:00,427500.0,0.0,0.0 
 07/18  03:00:00,427500.0,0.0,0.0 
 07/18  03:15:00,427500.0,0.0,0.0 
 07/18  03:30:00,427500.0,0.0,0.0 
 07/18  03:45:00,427500.0,0.0,0.0 
 07/18  04:00:00,427500.0,0.0,0.0 
 07/18  04:15:00,427500.0,0.0,0.0 
 07/18  04:30:00,427500.0,0.0,0.0 
 07/18  04:45:00,427500.0,0.0,0.0 
 07/18  05:00:00,427500.0,0.0,0.0 
 07/18  05:15:00,427500.0,0.0,0.0 
 07/18  05:30:00,427500.0,0.0,0.0 
 07/18  05:45:00,427500.0,0.0,0.0 
 07/18  06:00:00,427500.0,0.0,0.0 
 07/18  06:15:00,3899093.1249498334,2679295.1118605295,338740.06447950774 
 07/18  06:30:00,3935095.78694955,2718307.7297884263,338740.06447950774 
 07/18  06:45:00,3964548.141180424,2747164.97337505,338740.06447950774 
 07/18  07:00:00,3988570.538678415,2773962.7249991926,338740.06447950774 
 07/18  07:15:00,4035473.565084463,2819045.4924994,338740.06447950774 
 07/18  07:30:00,4081156.96206774,2862420.8457517345,338740.06447950774 
 07/18  07:45:00,4126515.614308502,2905048.299844874,338740.06447950774 
 07/18  08:00:00,4171323.7758823237,2946654.5792579968,338740.06447950774 
 07/18  08:15:00,11709080.643147115,3028119.4909459297,341462.4997030555 
 07/18  08:30:00,12086614.944186922,3383430.787949557,364370.3628583171 
 07/18  08:45:00,12182745.27304213,3467145.5513395183,364007.6821018148 
 07/18  09:00:00,12278963.329400662,3552590.8540258515,367246.85019645444 
 07/18  09:15:00,15387493.302755736,4041900.285286312,395271.9309210465 
 07/18  09:30:00,15922303.36329951,4538675.287066437,425567.18631093693 
 07/18  09:45:00,16186199.602305973,4784731.773887149,435544.9044176362 
 07/18  10:00:00,16386245.974788122,4973510.323836177,444468.43014345237 
 07/18  10:15:00,16961339.447318994,5193792.722946654,456861.9825722952 
 07/18  10:30:00,17152992.083548643,5372367.8917431915,466053.99572409823 
 07/18  10:45:00,17306774.835962996,5517111.73697852,472142.14737527404 
 07/18  11:00:00,17441915.178786516,5644951.570418838,476701.5426882965 
 07/18  11:15:00,16944152.048972692,5503341.38952566,456151.40904365934 
 07/18  11:30:00,16986378.01388653,5543101.218947964,456642.56560782896 
 07/18  11:45:00,17029469.29705729,5584595.306262703,456823.4921245573 
 07/18  12:00:00,17071426.432990026,5625277.172302416,457357.257928036 
 07/18  12:15:00,15540791.839634264,5148026.5892615765,415987.60041194264 
 07/18  12:30:00,15479244.629199617,5086988.811702333,412772.87751238723 
 07/18  12:45:00,15450534.723330725,5059036.764243961,410947.6578025093 
 07/18  13:00:00,15437747.278897183,5046246.42664659,410687.51580693695 
 07/18  13:15:00,16635035.401015783,5530637.635677181,448853.9498184163 
 07/18  13:30:00,16734919.216101963,5628410.316481123,453934.6032198012 
 07/18  13:45:00,16829746.406570256,5719704.599921186,457867.4685969731 
 07/18  14:00:00,16945890.967654686,5830407.477853667,461863.4240187147 
 07/18  14:15:00,17267777.94094701,5911446.729252887,476437.3661278956 
 07/18  14:30:00,17263852.64755144,5900156.426145932,482847.01413162117 
 07/18  14:45:00,17234302.30683855,5865465.85315869,487987.2464059695 
 07/18  15:00:00,17194994.05534397,5821906.515952771,492238.33211730985 
 07/18  15:15:00,16687264.976860335,5777484.029231232,478931.7403552133 
 07/18  15:30:00,16802887.08046097,5889641.288605615,482396.58458146575 
 07/18  15:45:00,16904713.52281544,5989792.903538694,484071.4120028563 
 07/18  16:00:00,16992708.431065004,6077156.521796667,484702.7019944477 
 07/18  16:15:00,15670738.567547005,5689447.055406671,450442.30486644525 
 07/18  16:30:00,15565129.721069247,5588278.6178885605,446001.89590679697 
 07/18  16:45:00,15454863.306743588,5484120.705554954,439893.3939147459 
 07/18  17:00:00,15329332.875167701,5365681.646164124,432802.0217296888 
 07/18  17:15:00,15213562.489290524,5256847.226885413,425866.05513122113 
 07/18  17:30:00,15086200.844669167,5136783.528978431,418568.1084168457 
 07/18  17:45:00,14912490.776477257,4972879.480163675,408762.0890396924 
 07/18  18:00:00,14743800.444968097,4812967.896934721,399983.3407594869 
 07/18  18:15:00,10101338.552377712,3819899.694926736,350589.6501770875 
 07/18  18:30:00,9833522.89498221,3558463.268412701,344210.41929561907 
 07/18  18:45:00,9679525.471298406,3408086.1985973716,340590.0654271449 
 07/18  19:00:00,9592321.695306111,3322732.4235527134,338740.06447950774 
 07/18  19:15:00,6854901.844351202,3285312.572597805,338740.06447950774 
 07/18  19:30:00,6811500.864129787,3241911.5923763905,338740.06447950774 
 07/18  19:45:00,6758901.798284028,3189312.526530631,338740.06447950774 
 07/18  20:00:00,6719122.973492993,3149533.701739596,338740.06447950774 
 07/18  20:15:00,1440000.0,0.0,0.0 
 07/18  20:30:00,1440000.0,0.0,0.0 
 07/18  20:45:00,1440000.0,0.0,0.0 
 07/18  21:00:00,1440000.0,0.0,0.0 
 07/18  21:15:00,427500.0,0.0,0.0 
 07/18  21:30:00,427500.0,0.0,0.0 
 07/18  21:45:00,427500.0,0.0,0.0 
 07/18  22:00:00,427500.0,0.0,0.0 
 07/18  22:15:00,427500.0,0.0,0.0 
 07/18  22:30:00,427500.0,0.0,0.0 
 07/18  22:45:00,427500.0,0.0,0.0 
 07/18  23:00:00,427500.0,0.0,0.0 
 07/18  23:15:00,427500.0,0.0,0.0 
 07/18  23:30:00,427500.0,0.0,0.0 
 07/18  23:45:00,427500.0,0.0,0.0 
 07/18  24:00:00,427500.0,0.0,0.0 
 07/19  00:15:00,427500.0,0.0,0.0 
 07/19  00:30:00,427500.0,0.0,0.0 
 07/19  00:45:00,427500.0,0.0,0.0 
 07/19  01:00:00,427500.0,0.0,0.0 
 07/19  01:15:00,427500.0,0.0,0.0 
 07/19  01:30:00,427500.0,0.0,0.0 
 07/19  01:45:00,427500.0,0.0,0.0 
 07/19  02:00:00,427500.0,0.0,0.0 
 07/19  02:15:00,427500.0,0.0,0.0 
 07/19  02:30:00,427500.0,0.0,0.0 
 07/19  02:45:00,427500.0,0.0,0.0 
 07/19  03:00:00,427500.0,0.0,0.0 
 07/19  03:15:00,427500.0,0.0,0.0 
 07/19  03:30:00,427500.0,0.0,0.0 
 07/19  03:45:00,427500.0,0.0,0.0 
 07/19  04:00:00,427500.0,0.0,0.0 
 07/19  04:15:00,427500.0,0.0,0.0 
 07/19  04:30:00,427500.0,0.0,0.0 
 07/19  04:45:00,427500.0,0.0,0.0 
 07/19  05:00:00,427500.0,0.0,0.0 
 07/19  05:15:00,427500.0,0.0,0.0 
 07/19  05:30:00,427500.0,0.0,0.0 
 07/19  05:45:00,427500.0,0.0,0.0 
 07/19  06:00:00,427500.0,0.0,0.0 
 07/19  06:15:00,3825824.9495227016,2612406.7416063347,338740.06447950774 
 07/19  06:30:00,3887240.663748025,2673483.8019548324,338740.06447950774 
 07/19  06:45:00,3946042.911505163,2729082.2165141297,338740.06447950774 
 07/19  07:00:00,3998590.7245048527,2780303.740465106,338740.06447950774 
 07/19  07:15:00,4057079.6880949056,2834601.296105544,338740.06447950774 
 07/19  07:30:00,4116212.368909117,2889572.494155347,338740.06447950774 
 07/19  07:45:00,4177684.9059322984,2946038.9212729954,338740.06447950774 
 07/19  08:00:00,4233190.492685811,2998735.152307665,338740.06447950774 
 07/19  08:15:00,11752611.664926501,3067188.2587567125,338740.06447950774 
 07/19  08:30:00,12042374.158017097,3341905.5871565295,353169.40044049255 
 07/19  08:45:00,12167160.75671238,3455560.661928187,354321.21196441527 
 07/19  09:00:00,12322106.727871403,3599701.799493295,357416.1476154315 
 07/19  09:15:00,15310029.22665142,3976120.5090677096,378941.0231967771 
 07/19  09:30:00,15770107.550522776,4404679.174521452,404780.42436339 
 07/19  09:45:00,16027841.537668029,4641266.948077481,417376.064622051 
 07/19  10:00:00,16217717.31392506,4816232.06583019,427921.4880769389 
 07/19  10:15:00,16892016.919164393,5133616.209324771,445169.53956329724 
 07/19  10:30:00,17191296.432519875,5416499.8829022525,458049.8045859655 
 07/19  10:45:00,17439407.203363493,5651435.045895713,467459.49123015086 
 07/19  11:00:00,17652381.524120312,5854796.576246913,474384.5207699593 
 07/19  11:15:00,17149856.42715861,5708303.688794326,454477.5263477157 
 07/19  11:30:00,17188528.74557831,5744692.741107139,455126.4453910335 
 07/19  11:45:00,17247023.946464207,5800246.329990342,456769.3530336632 
 07/19  12:00:00,17315281.5949534,5864746.3739449065,459594.3208101618 
 07/19  12:15:00,15736524.931398002,5338965.492868133,420575.054073073 
 07/19  12:30:00,15601807.007626787,5205445.905204052,418988.64283471624 
 07/19  12:45:00,15470336.942591118,5077215.397734413,416844.598542212 
 07/19  13:00:00,15342268.185702067,4952302.974621711,415602.99324887636 
 07/19  13:15:00,16479776.399915662,5378108.152038453,453904.1577140876 
 07/19  13:30:00,16524916.603422457,5423969.226922418,456752.1493687116 
 07/19  13:45:00,16588298.488156699,5484514.188607107,460726.329502123 
 07/19  14:00:00,16678646.547466613,5569393.149553667,465320.65021873923 
 07/19  14:15:00,17143916.38264416,5791086.387707024,480954.1790035226 
 07/19  14:30:00,17300937.624173522,5937500.182332486,488737.2449226128 
 07/19  14:45:00,17407017.21301723,6037331.632413738,492613.7953820434 
 07/19  15:00:00,17493477.98194816,6119659.423669446,494798.3035486341 
 07/19  15:15:00,16956411.946498595,6049596.977976101,475965.7612486062 
 07/19  15:30:00,17012692.308797076,6109259.938991288,472583.1625318983 
 07/19  15:45:00,17090686.747682646,6188943.374614401,470894.1657943571 
 07/19  16:00:00,17175966.75327525,6274825.316237337,470292.2297640233 
 07/19  16:15:00,15928684.117723653,5959693.216364961,438141.6940848029 
 07/19  16:30:00,15918209.244286742,5951886.198834046,435473.83817880723 
 07/19  16:45:00,15861340.99534145,5902073.356659499,428418.4314080624 
 07/19  17:00:00,15752439.58906685,5803165.878789175,418424.5030037859 
 07/19  17:15:00,15544141.300601058,5604215.786015672,409076.3073114956 
 07/19  17:30:00,15318606.889602203,5388150.592980199,399607.08934811427 
 07/19  17:45:00,15105135.598219791,5182872.1954103,391414.1955356012 
 07/19  18:00:00,14893288.305407632,4978652.290353718,383786.80778002524 
 07/19  18:15:00,10337323.259855382,4062748.6427112445,343725.40987024794 
 07/19  18:30:00,10159567.360149408,3888593.55365946,340124.59921605827 
 07/19  18:45:00,10094527.36969939,3824938.097945994,338740.06447950774 
 07/19  19:00:00,10082105.011675198,3812515.7399218013,338740.06447950774 
 07/19  19:15:00,7052667.380624219,3483078.108870822,338740.06447950774 
 07/19  19:30:00,6725185.687047172,3155596.415293775,338740.06447950774 
 07/19  19:45:00,6382201.501714923,2835908.965965275,338740.06447950774 
 07/19  20:00:00,6064564.8602044,2551419.291398108,338740.06447950774 
 07/19  20:15:00,1440000.0,0.0,0.0 
 07/19  20:30:00,1440000.0,0.0,0.0 
 07/19  20:45:00,1440000.0,0.0,0.0 
 07/19  21:00:00,1440000.0,0.0,0.0 
 07/19  21:15:00,427500.0,0.0,0.0 
 07/19  21:30:00,427500.0,0.0,0.0 
 07/19  21:45:00,427500.0,0.0,0.0 
 07/19  22:00:00,427500.0,0.0,0.0 
 07/19  22:15:00,427500.0,0.0,0.0 
 07/19  22:30:00,427500.0,0.0,0.0 
 07/19  22:45:00,427500.0,0.0,0.0 
 07/19  23:00:00,427500.0,0.0,0.0 
 07/19  23:15:00,427500.0,0.0,0.0 
 07/19  23:30:00,427500.0,0.0,0.0 
