Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),PLENUM-1:Zone Mean Air Temperature [C](TimeStep),SPACE1-1:Zone Mean Air Temperature [C](TimeStep),SPACE2-1:Zone Mean Air Temperature [C](TimeStep),SPACE3-1:Zone Mean Air Temperature [C](TimeStep),SPACE4-1:Zone Mean Air Temperature [C](TimeStep),SPACE5-1:Zone Mean Air Temperature [C](TimeStep),PLENUM-1:Zone Air Relative Humidity [%](TimeStep),PLENUM-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Air Relative Humidity [%](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Air Relative Humidity [%](TimeStep),SPACE2-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Air Relative Humidity [%](TimeStep),SPACE3-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Air Relative Humidity [%](TimeStep),SPACE4-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Air Relative Humidity [%](TimeStep),SPACE5-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),OCCUPY-1:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Cooling:Electricity [J](TimeStep),Fans:Electricity [J](TimeStep) 
 07/01  00:15:00,17.15,21.537424214359724,20.67605415095025,20.732605515032397,20.68828020959638,20.740332919562533,21.1566226214655,59.1533140729681,0.0,0.0,60.947171699241075,19.0,26.0,57.66027635346388,19.0,26.0,61.08971227984961,19.0,26.0,57.47269477228304,19.0,26.0,63.88198088102759,19.0,26.0,0.0,427500.0,0.0,0.0 
 07/01  00:30:00,17.1,21.441349769179507,20.646320030201178,20.698119938560726,20.656840325502763,20.704519107744762,21.12225083878728,59.562585125663695,0.0,0.0,61.120760853240064,18.0,27.0,57.84138681060797,18.0,27.0,61.27013541744567,18.0,27.0,57.657927541031405,18.0,27.0,64.08173913269482,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  00:45:00,17.05,21.349466041706364,20.617598506987388,20.667533671021445,20.626726662079065,20.672906400838098,21.087625072351756,59.95947903400749,0.0,0.0,61.29098064166091,18.0,27.0,58.009097331172256,18.0,27.0,61.44603621423954,18.0,27.0,57.828757425429735,18.0,27.0,64.28309788994744,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  01:00:00,17.0,21.262402690353696,20.590500886281696,20.63870020697051,20.598335583667968,20.643333348533556,21.055429247583838,60.34134879565214,0.0,0.0,61.455477437779535,18.0,27.0,58.17097517203235,18.0,27.0,61.61585832330923,18.0,27.0,57.99277301168674,18.0,27.0,64.47543311498235,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  01:15:00,16.925,21.179392727865256,20.564751484512918,20.611274670463455,20.571564059464112,20.615305375985518,21.025036324736263,60.63420269068093,0.0,0.0,61.537616887839356,18.0,27.0,58.254707964531974,18.0,27.0,61.70209271593324,18.0,27.0,58.078400420147126,18.0,27.0,64.57966457117827,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  01:30:00,16.85,21.099877868004835,20.54010568177062,20.585315014476585,20.54616202148416,20.58881631866086,20.995993775106893,60.91558990112893,0.0,0.0,61.6156839705165,18.0,27.0,58.33330207362023,18.0,27.0,61.78324557580554,18.0,27.0,58.15865532287955,18.0,27.0,64.6787194863455,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  01:45:00,16.775,21.02358800777323,20.51646157813432,20.560703403662256,20.521933736777914,20.56374134539184,20.968287767660403,61.18633596596985,0.0,0.0,61.69004891245174,18.0,27.0,58.407162652006676,18.0,27.0,61.860039604724,18.0,27.0,58.233957006411444,18.0,27.0,64.77262690514087,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  02:00:00,16.7,20.950302680956376,20.49374209260584,20.537241779471994,20.49874268802715,20.539879956334914,20.941961297144235,61.44709511998847,0.0,0.0,61.76099403143438,18.0,27.0,58.47698425510166,18.0,27.0,61.9329806043069,18.0,27.0,58.305003307147096,18.0,27.0,64.86118559564596,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  02:15:00,16.625,20.890703645918876,20.471948287278895,20.514871085104634,20.476572550067583,20.517164861579428,20.918090499275014,61.657180258102215,0.0,0.0,61.82850183870527,18.0,27.0,58.542956611744614,18.0,27.0,62.00211099055449,18.0,27.0,58.37202329745546,18.0,27.0,64.94007674436179,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  02:30:00,16.549999999999997,20.83537683017755,20.451136739073867,20.493610824689554,20.45546698180772,20.495606324808715,20.895819815742758,61.85181729530199,0.0,0.0,61.892336851733575,18.0,27.0,58.60499894026089,18.0,27.0,62.06725139346999,18.0,27.0,58.434959465212344,18.0,27.0,65.01267294855239,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  02:45:00,16.474999999999998,20.779615561937565,20.431173868182498,20.473307653813528,20.43528146958738,20.47504405555552,20.874630201849463,62.04881629270197,0.0,0.0,61.953003705834796,18.0,27.0,58.663649077280134,18.0,27.0,62.12893943238706,18.0,27.0,58.494374759811606,18.0,27.0,65.08103461125636,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  03:00:00,16.4,20.724246171080942,20.41189739825958,20.45378929938778,20.415843822757115,20.455300541220694,20.854339110180327,62.24502771930079,0.0,0.0,62.01110858543546,18.0,27.0,58.71952419705394,18.0,27.0,62.187825839629006,18.0,27.0,58.550897683621315,18.0,27.0,65.14587631261426,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  03:15:00,16.325,20.670068424991804,20.393230183032305,20.43495801703762,20.39706347375424,20.43627359494696,20.834887120497754,62.45315014112687,0.0,0.0,62.0826323752666,18.0,27.0,58.78782489210401,18.0,27.0,62.2599839424409,18.0,27.0,58.61970895318831,18.0,27.0,65.22391033694092,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  03:30:00,16.25,20.617169448804322,20.37511615512737,20.416748213470644,20.378877664370876,20.417893686784822,20.816234160069655,62.65711187368984,0.0,0.0,62.1521255639786,18.0,27.0,58.853955349379675,18.0,27.0,62.329948941192235,18.0,27.0,58.686268193721006,18.0,27.0,65.298837169313,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  03:45:00,16.175,20.565481123547546,20.357502084255525,20.399101832574107,20.36122931930409,20.400099343230444,20.79832923544121,62.85713522574946,0.0,0.0,62.21978186225664,18.0,27.0,58.91812224847888,18.0,27.0,62.397932846891955,18.0,27.0,58.75078799571708,18.0,27.0,65.37085176076232,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  04:00:00,16.1,20.514954302115875,20.340340127171856,20.381965618998198,20.344066570838663,20.38283437877344,20.781113905995834,63.05335449103692,0.0,0.0,62.2857851527302,18.0,27.0,58.98050924105763,18.0,27.0,62.4641268969949,18.0,27.0,58.81346497820352,18.0,27.0,65.44017360211674,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  04:15:00,16.1,20.465608783350536,20.32546351760512,20.36659480550353,20.32904323638093,20.36735184335105,20.764538996389454,63.261637658434765,0.0,0.0,62.35881989672764,18.0,27.0,59.0514527447732,18.0,27.0,62.53793659892889,18.0,27.0,58.8846130215963,18.0,27.0,65.52355564487252,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  04:30:00,16.1,20.419243372794945,20.318743199249816,20.363157736518794,20.326874177496077,20.363817434751876,20.748811639644167,63.459003712958875,0.0,0.0,62.400486352342924,18.0,27.0,59.07891750802544,18.0,27.0,62.56212348808342,18.0,27.0,58.91235410075035,18.0,27.0,65.60362657101439,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  04:45:00,16.1,20.37593924064848,20.318842984445897,20.373694959815083,20.342258234531005,20.370391758585022,20.734386078991093,63.645011374692686,0.0,0.0,62.415865808730565,18.0,27.0,59.05539458100504,18.0,27.0,62.51847954509997,18.0,27.0,58.90331599924804,18.0,27.0,65.67852858830575,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  05:00:00,16.1,20.339937513362838,20.32331166956185,20.390690863109164,20.36340336851606,20.383811522716158,20.72179150701731,63.80282160934283,0.0,0.0,62.41439767250291,18.0,27.0,59.008336240356165,18.0,27.0,62.45263597333629,18.0,27.0,58.869378385728645,18.0,27.0,65.7461022375367,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  05:15:00,16.1,20.306529503014364,20.33057608512451,20.410436905332922,20.384812149567637,20.40232612122381,20.711364046783594,63.91851968619521,0.0,0.0,62.37063226404611,18.0,27.0,58.92154456875287,18.0,27.0,62.3543605168858,18.0,27.0,58.787256626946835,18.0,27.0,65.77173524495764,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  05:30:00,16.1,20.278398028801863,20.340684065310004,20.43378165490878,20.408509470042254,20.425455557588336,20.70319039541094,64.01357520421224,0.0,0.0,62.3159489567704,18.0,27.0,58.82181575729069,18.0,27.0,62.24744737144486,18.0,27.0,58.68853078046976,18.0,27.0,65.78824283381311,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  05:45:00,16.1,20.25934535514597,20.363671613339868,20.491111918117724,20.469753845105465,20.46922581591524,20.69724321913048,64.07281900143784,0.0,0.0,62.2117969286774,18.0,27.0,58.59922684071497,18.0,27.0,61.996874373370005,18.0,27.0,58.51538403668039,18.0,27.0,65.79572464853705,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  06:00:00,16.1,20.24960563750628,20.39959688166442,20.583827006804523,20.567800650963804,20.533928363697807,20.694850955734548,64.0952096953333,0.0,0.0,62.05822771386988,18.0,27.0,58.25031005144121,18.0,27.0,61.60740247320135,18.0,27.0,58.26749892437242,18.0,27.0,65.78879124906008,18.0,27.0,0.0,427500.0,0.0,0.0 
 07/01  06:15:00,16.1,20.279776343725985,20.05511560550522,19.987148811164793,20.297595893964626,19.843838000330443,20.443085506280482,63.39782818456685,0.0,0.0,62.88773606291218,18.0,27.0,60.17936200865459,18.0,27.0,62.14806609326162,18.0,27.0,60.562204367348514,18.0,27.0,66.23709853147525,18.0,27.0,0.0,1928395.663596868,966886.4813297822,338740.06447950774 
 07/01  06:30:00,16.1,20.25670046258555,19.846145397709183,19.694144433111198,20.16405143888779,19.483618675749838,20.240587016106225,62.57640673615259,0.0,0.0,62.792581945849356,18.0,27.0,60.83575907586356,18.0,27.0,61.76717175161427,18.0,27.0,61.50822500286843,18.0,27.0,65.96336644417683,18.0,27.0,0.0,1939839.0902176248,980836.8035236377,338740.06447950774 
 07/01  06:45:00,16.1,20.23843711489617,19.8127040480156,19.684735627869326,20.18976282029355,19.437681041432633,20.172873750551936,61.82794612885844,0.0,0.0,62.08009337608701,18.0,27.0,60.49730806703598,18.0,27.0,60.83822054971487,18.0,27.0,61.33507638313451,18.0,27.0,65.13426349733722,18.0,27.0,0.0,1935907.8319450484,979522.7794473183,338740.06447950774 
 07/01  07:00:00,16.1,20.24092544445538,19.83176833334221,19.737318526457543,20.255040277243946,19.46518425569232,20.163184883447517,61.18360905044764,0.0,0.0,61.36054287652459,18.0,27.0,60.04603103254822,18.0,27.0,59.95017454047525,18.0,27.0,60.99663951019225,18.0,27.0,64.22798151675859,18.0,27.0,0.0,1933808.5632575836,979515.2834520699,338740.06447950774 
 07/01  07:15:00,16.25,20.25858686346955,19.85193740980553,19.781510768837933,20.315918511715093,19.486099109132763,20.156252830566633,60.56225312016108,0.0,0.0,60.78917185095498,18.0,27.0,59.69841339885197,18.0,27.0,59.22762321582764,18.0,27.0,60.74892214338603,18.0,27.0,63.447856749481325,18.0,27.0,0.0,1953506.3692063824,998979.30331214,338740.06447950774 
 07/01  07:30:00,16.4,20.28636664812217,19.87447521562867,19.82840895358612,20.37647772631114,19.511025477037155,20.144941567094758,59.964479519850244,0.0,0.0,60.32156419749975,18.0,27.0,59.388511939059384,18.0,27.0,58.618048283659974,18.0,27.0,60.52817633685491,18.0,27.0,62.79792698039392,18.0,27.0,0.0,1976499.5090096311,1021635.9574360083,338740.06447950774 
 07/01  07:45:00,16.549999999999997,20.323090502873235,19.90707433314821,19.89130603100171,20.446520067137193,19.552298639422528,20.136293955492736,59.400203230994485,0.0,0.0,59.89066998236876,18.0,27.0,59.04495703225926,18.0,27.0,58.04948091735881,18.0,27.0,60.266928239597725,18.0,27.0,62.220741040382656,18.0,27.0,0.0,2001005.144266423,1045137.34510875,338740.06447950774 
 07/01  08:00:00,16.7,20.37222860938821,19.949424340377465,19.96766467289344,20.52532273802034,19.60740142306138,20.133779642904088,58.8599679389294,0.0,0.0,59.477924438717785,18.0,27.0,58.66948458818383,18.0,27.0,57.50575757522587,18.0,27.0,59.968204085750166,18.0,27.0,61.68752260314061,18.0,27.0,0.0,2026213.5296639572,1068905.2912583705,338740.06447950774 
 07/01  08:15:00,16.825,20.843473448150576,20.81973194069068,20.823419948051562,21.427028746123987,20.44318111545775,21.081442394093557,57.03977076497305,0.0,0.0,57.45663659999774,20.0,24.999999999999996,56.78980531206986,20.0,24.999999999999996,55.53910550455921,20.0,24.999999999999996,58.039913991185344,20.0,24.999999999999996,59.13575651257113,20.0,24.999999999999996,1.0,9487271.236806722,1082194.021960903,338740.06447950774 
 07/01  08:30:00,16.95,21.278824269889945,21.44456143209998,21.36369044173244,22.14745170594012,20.93144238049977,21.859083425971452,55.930696627831516,0.0,0.0,56.56286503796059,20.0,24.5,56.11020135300127,20.0,24.5,54.4665764641411,20.0,24.5,57.43039566459973,20.0,24.5,57.621875460807814,20.0,24.5,1.0,9516134.38649813,1101590.787651558,338740.06447950774 
 07/01  08:45:00,17.075,21.610959919853087,21.898256625280883,21.763203592268503,22.66758014940983,21.278761621354754,22.394912042389294,55.48412987351311,0.0,0.0,56.348847187011785,20.0,24.5,55.842928158319296,20.0,24.5,54.17535792309242,20.0,24.5,57.21693263504264,20.0,24.5,57.17622358812204,20.0,24.5,1.0,9530566.943578113,1108347.285772172,338740.06447950774 
 07/01  09:00:00,17.2,21.922803602456902,22.264243337190248,22.100431601319663,23.084899504140928,21.578342745023594,22.77609914745313,55.71304156794065,0.0,0.0,56.89934821795944,20.0,24.5,55.96688975550879,20.0,24.5,54.730249482874704,20.0,24.5,57.30152860813787,20.0,24.5,57.92750802860435,20.0,24.5,1.0,9554719.518741263,1123747.9230821575,338740.06447950774 
 07/01  09:15:00,17.349999999999998,22.266991181114502,22.84868177240745,22.65664848942377,23.698545003254964,22.11590257483973,23.35055565810156,55.68116401416739,0.0,0.0,55.95343005393056,20.0,24.5,54.76551567430491,20.0,24.5,53.85465728212967,20.0,24.5,56.03231028615538,20.0,24.5,57.22407248169746,20.0,24.5,1.0,12178168.991679152,1144918.0227750493,338740.06447950774 
 07/01  09:30:00,17.5,22.631768972825924,23.295568857320415,23.077255829266385,24.173507095743467,22.517437722723223,23.814328841102686,55.50032490170678,0.0,0.0,55.45048549623794,20.0,24.5,53.98875999113449,20.0,24.5,53.40162553317393,20.0,24.5,55.21283325039781,20.0,24.5,56.91191989355224,20.0,24.5,1.0,12200678.918842018,1155099.1228877516,338740.06447950774 
 07/01  09:45:00,17.650000000000002,22.983370130950263,23.6594802005811,23.415039494874456,24.49194870343691,22.83906706207184,24.175473299321887,55.67354503884616,0.0,0.0,55.57656637391209,20.0,24.5,53.659431325425714,20.0,24.5,53.74399698032103,20.0,24.5,54.82342875971791,20.0,24.5,57.491850789006236,20.0,24.5,1.0,12245996.22994417,1187617.774833912,340201.8079833975 
 07/01  10:00:00,17.8,23.334357025456725,23.918761480106703,23.681135008386228,24.498671351481114,23.091163295456,24.409542329889295,55.80675767968179,0.0,0.0,55.924788263264276,20.0,24.5,53.51387893492441,20.0,24.5,54.534743856300665,20.0,24.5,54.64572175149099,20.0,24.5,58.404702753122834,20.0,24.5,1.0,12303397.76186345,1233440.9667017062,342620.44177091593 
 07/01  10:15:00,17.925,23.68389469674269,24.164489196686013,23.935943049033273,24.498686142896346,23.33629525471867,24.497709445804674,55.96318292549234,0.0,0.0,56.15673735260407,20.0,24.5,53.28117975334776,20.0,24.5,54.82431484464368,20.0,24.5,54.37525425152579,20.0,24.5,59.387710284997084,20.0,24.5,1.0,12786963.912232112,1363476.5767877195,349194.52122562286 
 07/01  10:30:00,18.05,24.017575862114313,24.389026378551158,24.17053109310801,24.49861290791548,23.56227307297897,24.498886579886623,55.9842884081368,0.0,0.0,56.27041696331651,20.0,24.5,52.93766600256728,20.0,24.5,54.68977817491066,20.0,24.5,53.990398128740104,20.0,24.5,60.03868287319722,20.0,24.5,1.0,12925017.077870227,1485721.48162822,353822.66576736886 
 07/01  10:45:00,18.175,24.31333290186399,24.493994327350165,24.358964086188266,24.497900304428683,23.75213261536966,24.498327349356746,55.745296019171455,0.0,0.0,56.4691622326038,20.0,24.5,52.62479179296452,20.0,24.5,54.343434200984966,20.0,24.5,53.611230081774366,20.0,24.5,60.25092796001875,20.0,24.5,1.0,13071700.039512798,1616761.272975894,359046.5490184283 
 07/01  11:00:00,18.3,24.58862856783161,24.49780219139757,24.483290168395524,24.497797916327837,23.909699251888426,24.49814588445186,55.20805842149795,0.0,0.0,56.62875170877657,20.0,24.5,52.41149361416404,20.0,24.5,53.933699670935276,20.0,24.5,53.276415895454,20.0,24.5,60.147641235386786,20.0,24.5,1.0,13203402.01034332,1738720.5792406655,364916.68276365777 
 07/01  11:15:00,18.3,24.81223888110807,24.498188394249887,24.496654267660613,24.497980742526234,23.961548703030992,24.49830555232538,54.523742351927794,0.0,0.0,56.39391082441604,20.0,24.5,52.19407743845929,20.0,24.5,53.37585486715082,20.0,24.5,52.97705512153442,20.0,24.5,59.76495883521877,20.0,24.5,0.8,12830515.982269192,1703773.8684756542,360773.6617915976 
 07/01  11:30:00,18.3,25.038993287025214,24.498139541892222,24.49807765711973,24.4980428137102,24.01016139803831,24.49826692280594,53.615362499347526,0.0,0.0,55.93368412751839,20.0,24.5,51.842303480853346,20.0,24.5,52.80056755063261,20.0,24.5,52.55578288031798,20.0,24.5,59.23650830086748,20.0,24.5,0.8,12897407.265099239,1759433.284017282,363829.3079780206 
 07/01  11:45:00,18.3,25.24351637685418,24.498135082068565,24.498262788200233,24.498128416174303,24.087296661382737,24.498259926384378,52.63547657399186,0.0,0.0,55.41565435583009,20.0,24.5,51.49049156642956,20.0,24.5,52.3128293532124,20.0,24.5,52.0860922498926,20.0,24.5,58.667785286750494,20.0,24.5,0.8,12956804.08264313,1813177.5199472154,367018.5195627099 
 07/01  12:00:00,18.3,25.43801309553515,24.498157491596636,24.49832747464117,24.49820058470478,24.17162237170946,24.498270377861225,51.629233414568475,0.0,0.0,54.92523122594354,20.0,24.5,51.20512147604393,20.0,24.5,51.931596653737735,20.0,24.5,51.690685221813894,20.0,24.5,58.11279953741857,20.0,24.5,0.8,13009128.065095061,1861232.672882968,370087.0593430748 
 07/01  12:15:00,18.450000000000003,25.574306520538585,24.498560177811733,24.472904238456987,24.49854181491919,24.084134257418796,24.49840366538829,50.7219567487209,0.0,0.0,54.128126296983545,20.0,24.5,50.620773630783276,20.0,24.5,51.23214914916082,20.0,24.5,51.33829596411521,20.0,24.5,57.34563262855833,20.0,24.5,0.4,11763385.132077284,1641971.2814154087,354763.47566905693 
 07/01  12:30:00,18.6,25.714735257658674,24.498637046871732,24.449025924216777,24.49864500594316,24.016272536812302,24.498814277445934,49.71320706832124,0.0,0.0,53.2260640382444,20.0,24.5,49.92091825362036,20.0,24.5,50.43548575660589,20.0,24.5,50.74832852610491,20.0,24.5,56.52271405437004,20.0,24.5,0.4,11772927.718836203,1643107.547160744,354857.4236142943 
 07/01  12:45:00,18.75,25.855963213368533,24.49875565125055,24.432141935676004,24.498808277818984,24.01263220295129,24.498888961046674,48.621281238691445,0.0,0.0,52.42172326499402,20.0,24.5,49.35390043640091,20.0,24.5,49.77569288635865,20.0,24.5,50.11622940034768,20.0,24.5,55.761833686001296,20.0,24.5,0.4,11789941.506687203,1658288.3153378526,355401.0987447657 
 07/01  13:00:00,18.9,25.98753024151504,24.49886896980888,24.420148588777874,24.498954971133845,24.034717516532737,24.498658309466578,47.56335161028264,0.0,0.0,51.78907960361974,20.0,24.5,48.99226853407501,20.0,24.5,49.32184432327455,20.0,24.5,49.65188351497613,20.0,24.5,55.11173361983398,20.0,24.5,0.4,11800735.40329813,1668510.4560620931,355701.9040055713 
 07/01  13:15:00,18.625,26.126278037685243,24.498703520451084,24.49022116128335,24.498863365162755,24.21565942912924,24.498279105963938,46.66800626082309,0.0,0.0,51.75111240415977,20.0,24.5,49.08114049564344,20.0,24.5,49.49165302812668,20.0,24.5,49.44842540698255,20.0,24.5,54.9172731159633,20.0,24.5,0.8,12699372.193232425,1880304.9538092003,371684.42201724154 
 07/01  13:30:00,18.35,26.251218731147556,24.49872466011674,24.49793690383933,24.4988584023539,24.355033447966747,24.4982850397864,46.14298314416153,0.0,0.0,52.02697547511832,20.0,24.5,49.60522319360094,20.0,24.5,49.94181498812272,20.0,24.5,49.67216640441151,20.0,24.5,54.97622814545705,20.0,24.5,0.8,12693620.808206836,1884451.0284978116,373507.13744209823 
 07/01  13:45:00,18.075000000000003,26.364823313357196,24.4986762907226,24.498712864038367,24.49875594544824,24.418921431117774,24.498255598562444,45.98041493895557,0.0,0.0,52.33174933121294,20.0,24.5,50.06876653286672,20.0,24.5,50.350182745381375,20.0,24.5,50.03201688082455,20.0,24.5,55.07982218234622,20.0,24.5,0.8,12678120.091592144,1872223.889224567,373659.68327847327 
 07/01  14:00:00,17.8,26.467230926332256,24.49861968009714,24.498691249626024,24.498654229089276,24.451423206705435,24.498218930197666,46.00127424879152,0.0,0.0,52.55486888880271,20.0,24.5,50.35341819734002,20.0,24.5,50.61541274825909,20.0,24.5,50.278336210517,20.0,24.5,55.14065392186903,20.0,24.5,0.8,12667800.573844532,1863362.2695698887,373720.40688889194 
 07/01  14:15:00,17.8,26.590165790293792,24.49850349770005,24.49856765928458,24.49852480455047,24.493034305844294,24.498098960119293,45.9589736268558,0.0,0.0,52.964180582243245,20.0,24.5,50.772800597162096,20.0,24.5,51.02792703966088,20.0,24.5,50.60945487695576,20.0,24.5,55.4225538454653,20.0,24.5,1.0,12977643.22681471,1940460.8809338356,378749.46873963287 
 07/01  14:30:00,17.8,26.681713676994494,24.498410602175685,24.49845591381898,24.49841619992271,24.497761923793416,24.498021030749772,46.003534406121574,0.0,0.0,53.39673541165254,20.0,24.5,51.180521909016804,20.0,24.5,51.44063628752969,20.0,24.5,50.98398565683595,20.0,24.5,55.76857553808716,20.0,24.5,1.0,13020566.476275094,1979713.5276339254,380350.998339188 
 07/01  14:45:00,17.8,26.753802329164085,24.49836289439307,24.498398531173674,24.498361625730773,24.498290808740027,24.49794510354473,46.13910312616375,0.0,0.0,53.77845648904449,20.0,24.5,51.52361511292286,20.0,24.5,51.79689708845544,20.0,24.5,51.28199272179103,20.0,24.5,56.06078679350473,20.0,24.5,1.0,13007900.858178446,1966038.5854041248,378042.40097637294 
 07/01  15:00:00,17.8,26.81922549493977,24.49834876231007,24.498384833364838,24.49835002210267,24.483627721840115,24.497885092729636,46.298422950349284,0.0,0.0,54.12172975572906,20.0,24.5,51.83203559458307,20.0,24.5,52.12216340204382,20.0,24.5,51.57520819059993,20.0,24.5,56.27033445993295,20.0,24.5,1.0,12972536.537683245,1930321.9428260524,374467.75637952436 
 07/01  15:15:00,17.375,26.888134901326136,24.498493201306886,24.41049908617473,24.498478233274902,24.33847708514952,24.498008789305217,46.3904442050292,0.0,0.0,54.593766144112536,20.0,24.5,52.41823048422057,20.0,24.5,52.56397059545501,20.0,24.5,52.23430161599043,20.0,24.5,56.542876834688386,20.0,24.5,1.0,12340078.612471007,1760783.2122246046,364977.8691306 
 07/01  15:30:00,16.950000000000003,26.92974943501003,24.498533475668193,24.25537909466886,24.49851885624182,24.13658772879911,24.497974786301256,46.54830030319758,0.0,0.0,55.17865307396471,20.0,24.5,53.139382721530325,20.0,24.5,53.10804379562224,20.0,24.5,52.98821576350331,20.0,24.5,56.832023343123296,20.0,24.5,1.0,12227001.351475202,1656618.8980768805,361006.4535630032 
 07/01  15:45:00,16.525000000000002,26.945945660836898,24.498529338525902,24.109910716349823,24.49850604617339,23.97077322821818,24.497936585221137,46.79733508636871,0.0,0.0,55.80393405203618,20.0,24.5,53.72048232406424,20.0,24.5,53.679633137585206,20.0,24.5,53.537566714298734,20.0,24.5,57.093034876974,20.0,24.5,1.0,12140171.755259018,1577342.2701556752,358450.57089121436 
 07/01  16:00:00,16.1,26.94278527129267,24.49852260321543,23.98860222370879,24.4984884991263,23.841767203202124,24.4979072054066,47.10402459079857,0.0,0.0,56.43213938692709,20.0,24.5,54.137071980120275,20.0,24.5,54.24013189896186,20.0,24.5,53.91105295415852,20.0,24.5,57.31543851637634,20.0,24.5,1.0,12057121.834554248,1501585.6068759242,356203.75848879083 
 07/01  16:15:00,15.975000000000001,26.94390894267778,24.36833273661724,23.78209198625281,24.498684518890993,23.631700872039556,24.49822876557094,47.333267600367115,0.0,0.0,57.48357422782953,20.0,24.5,54.824034471024966,20.0,24.5,54.98877531366681,20.0,24.5,54.57056242506515,20.0,24.5,57.77733388793356,20.0,24.5,1.0,10995967.215905588,1349327.5706799005,348254.4756545474 
 07/01  16:30:00,15.850000000000001,26.907786680101335,24.230218719823586,23.60360577802222,24.498649233428253,23.450389246121215,24.49818634386289,47.67933235153559,0.0,0.0,58.445073036356035,20.0,24.5,55.36328413950742,20.0,24.5,55.81016918386841,20.0,24.5,55.0959784861061,20.0,24.5,58.33922946267569,20.0,24.5,1.0,10956222.320628878,1311833.4591696588,347018.4545900515 
 07/01  16:45:00,15.725,26.846194387430682,24.134661951845693,23.480427446575444,24.498611715681182,23.32810377661173,24.498129617222016,48.142069487368296,0.0,0.0,59.11444685659735,20.0,24.5,55.67568078833247,20.0,24.5,56.613382907687736,20.0,24.5,55.39278374141916,20.0,24.5,58.87610338840778,20.0,24.5,1.0,10929276.298823535,1286870.37283562,346066.25677546393 
 07/01  17:00:00,15.6,26.77326524935048,24.063622344075842,23.383006187444995,24.474359520906546,23.236833115542428,24.49807648221737,48.6506234934032,0.0,0.0,59.57991297684507,20.0,24.5,55.89120010796845,20.0,24.5,57.40460353558369,20.0,24.5,55.583024317684135,20.0,24.5,59.34419391329697,20.0,24.5,1.0,10911388.537375994,1270480.366916791,345612.06133824855 
 07/01  17:15:00,15.725,26.693317031931873,24.004235856048115,23.296892357154757,24.428978971538708,23.16289312479938,24.498034297616734,49.15208150252832,0.0,0.0,59.924921709608526,20.0,24.5,56.08000137269274,20.0,24.5,58.13301091529708,20.0,24.5,55.73254588258866,20.0,24.5,59.74701384972526,20.0,24.5,1.0,10928208.884242361,1285042.2784714478,345363.6830350339 
 07/01  17:30:00,15.850000000000001,26.608422617009026,23.951758860043824,23.219056819033963,24.3776998561539,23.1053662063742,24.49800255643448,49.62129479659343,0.0,0.0,60.19560645584178,20.0,24.5,56.25920705647333,20.0,24.5,58.74861537771299,20.0,24.5,55.849991654355755,20.0,24.5,60.10102744289806,20.0,24.5,1.0,10947210.75505588,1301679.8781599046,345130.3223954942 
