step,day,day_of_week,minute_of_day,outdoor_temp_c,site_kwh_step,hvac_kwh_step,elec_kwh_step,gas_kwh_step,cost_step,carbon_g_step,price_per_kwh,is_peak,occupied_zones,mean_zone_temp_c,min_zone_temp_c,worst_pmv,zones_pmv_violation,zones_band_violation,mode,reference_mode,mode_agrees,agent_ran,latency_s,state_injected,comfort_enforced_zones,reason
467,5,7,1260,-7.8,0.0,0.10404,0.0,0.0,0.0,0.0,0.15,False,0,16.898,16.389,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
468,5,7,1275,-8.07,0.0,0.10446,0.0,0.0,0.0,0.0,0.15,False,0,16.853,16.347,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
469,5,7,1290,-8.35,0.0,0.11213,0.0,0.0,0.0,0.0,0.15,False,0,16.82,16.317,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
470,5,7,1305,-8.62,0.0,0.11812,0.0,0.0,0.0,0.0,0.15,False,0,16.796,16.295,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
471,5,7,1320,-8.9,0.0,0.13231,0.0,0.0,0.0,0.0,0.08,False,0,16.776,16.276,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
472,5,7,1335,-8.9,0.0,0.14711,0.0,0.0,0.0,0.0,0.08,False,0,16.76,16.261,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
473,5,7,1350,-8.9,0.0,0.16232,0.0,0.0,0.0,0.0,0.08,False,0,16.74,16.242,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
474,5,7,1365,-8.9,0.0,0.17752,0.0,0.0,0.0,0.0,0.08,False,0,16.719,16.222,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
475,5,7,1380,-8.9,0.0,0.19244,0.0,0.0,0.0,0.0,0.08,False,0,16.698,16.202,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
476,5,7,1395,-9.18,0.0,0.20707,0.0,0.0,0.0,0.0,0.08,False,0,16.679,16.184,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
477,5,7,1410,-9.45,0.0,0.22073,0.0,0.0,0.0,0.0,0.08,False,0,16.656,16.161,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
478,5,7,1425,-9.72,0.0,0.23313,0.0,0.0,0.0,0.0,0.08,False,0,16.631,16.135,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
479,5,7,0,-10.0,0.0,0.24421,0.0,0.0,0.0,0.0,0.08,False,0,16.605,16.107,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
480,6,1,15,-10.28,0.0,0.25402,0.0,0.0,0.0,0.0,0.08,False,0,16.579,16.079,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
481,6,1,30,-10.55,0.0,0.26421,0.0,0.0,0.0,0.0,0.08,False,0,16.548,16.045,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
482,6,1,45,-10.82,0.0,0.28823,0.0,0.0,0.0,0.0,0.08,False,0,16.513,16.007,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
483,6,1,60,-11.1,0.0,0.30966,0.0,0.0,0.0,0.0,0.08,False,0,16.49,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
484,6,1,75,-11.1,0.0,0.32432,0.0,0.0,0.0,0.0,0.08,False,0,16.47,16.001,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
485,6,1,90,-11.1,0.0,0.33668,0.0,0.0,0.0,0.0,0.08,False,0,16.46,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
486,6,1,105,-11.1,0.0,0.3458,0.0,0.0,0.0,0.0,0.08,False,0,16.457,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
487,6,1,120,-11.1,0.0,0.35216,0.0,0.0,0.0,0.0,0.08,False,0,16.457,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
488,6,1,135,-11.38,0.0,0.36219,0.0,0.0,0.0,0.0,0.08,False,0,16.458,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
489,6,1,150,-11.65,0.0,0.37314,0.0,0.0,0.0,0.0,0.08,False,0,16.456,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
490,6,1,165,-11.92,0.0,0.38486,0.0,0.0,0.0,0.0,0.08,False,0,16.451,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
491,6,1,180,-12.2,0.0,0.39778,0.0,0.0,0.0,0.0,0.08,False,0,16.446,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
492,6,1,195,-12.62,0.0,0.4134,0.0,0.0,0.0,0.0,0.08,False,0,16.44,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
493,6,1,210,-13.05,0.0,0.43147,0.0,0.0,0.0,0.0,0.08,False,0,16.437,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
494,6,1,225,-13.48,0.0,0.45111,0.0,0.0,0.0,0.0,0.08,False,0,16.437,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
495,6,1,240,-13.9,0.0,0.47173,0.0,0.0,0.0,0.0,0.08,False,0,16.437,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
496,6,1,255,-13.9,0.0,0.48962,0.0,0.0,0.0,0.0,0.08,False,0,16.437,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
497,6,1,270,-13.9,0.0,0.50611,0.0,0.0,0.0,0.0,0.08,False,0,16.437,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
498,6,1,285,-13.9,0.0,0.52158,0.0,0.0,0.0,0.0,0.08,False,0,16.436,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
499,6,1,300,-13.9,0.0,0.53562,0.0,0.0,0.0,0.0,0.08,False,0,16.435,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
500,6,1,315,-14.03,0.0,0.55091,0.0,0.0,0.0,0.0,0.08,False,0,16.434,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
501,6,1,330,-14.15,0.0,0.56684,0.0,0.0,0.0,0.0,0.08,False,0,16.432,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
502,6,1,345,-14.28,0.0,0.58261,0.0,0.0,0.0,0.0,0.08,False,0,16.431,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
503,6,1,360,-14.4,0.0,0.59796,0.0,0.0,0.0,0.0,0.08,False,0,16.43,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
504,6,1,375,-14.4,0.0,0.61927,0.0,0.0,0.0,0.0,0.08,False,0,16.429,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
505,6,1,390,-14.4,0.0,0.64262,0.0,0.0,0.0,0.0,0.08,False,0,16.425,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
506,6,1,405,-14.4,0.0,0.66801,0.0,0.0,0.0,0.0,0.08,False,0,16.42,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
507,6,1,420,-14.4,0.0,0.69322,0.0,0.0,0.0,0.0,0.15,False,0,16.414,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
508,6,1,435,-14.55,0.0,0.69886,0.0,0.0,0.0,0.0,0.15,False,0,16.408,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
509,6,1,450,-14.7,0.0,0.66114,0.0,0.0,0.0,0.0,0.15,False,0,16.408,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
510,6,1,465,-14.85,0.0,0.62337,0.0,0.0,0.0,0.0,0.15,False,0,16.419,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
511,6,1,480,-15.0,0.0,0.58251,0.0,0.0,0.0,0.0,0.15,False,0,16.48,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
512,6,1,502,-14.72,0.0,0.53997,0.0,0.0,0.0,0.0,0.15,False,0,16.578,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
513,6,1,518,-14.45,0.0,0.49865,0.0,0.0,0.0,0.0,0.15,False,0,16.681,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
514,6,1,532,-14.18,0.0,0.45917,0.0,0.0,0.0,0.0,0.15,False,0,16.779,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
515,6,1,548,-13.9,0.0,0.43109,0.0,0.0,0.0,0.0,0.15,False,0,16.871,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
516,6,1,562,-13.75,0.0,0.40192,0.0,0.0,0.0,0.0,0.15,False,0,16.968,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
517,6,1,578,-13.6,0.0,0.37784,0.0,0.0,0.0,0.0,0.15,False,0,17.096,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
518,6,1,592,-13.45,0.0,0.35896,0.0,0.0,0.0,0.0,0.15,False,0,17.251,16.032,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
519,6,1,608,-13.3,0.0,0.34491,0.0,0.0,0.0,0.0,0.15,False,0,17.405,16.109,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
520,6,1,615,-13.03,0.0,0.33854,0.0,0.0,0.0,0.0,0.15,False,0,17.552,16.208,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
521,6,1,630,-12.75,0.0,0.32267,0.0,0.0,0.0,0.0,0.15,False,0,17.671,16.298,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
522,6,1,645,-12.47,0.0,0.30511,0.0,0.0,0.0,0.0,0.15,False,0,17.777,16.389,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
523,6,1,660,-12.2,0.0,0.28726,0.0,0.0,0.0,0.0,0.15,False,0,17.845,16.476,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
524,6,1,675,-11.92,0.0,0.26985,0.0,0.0,0.0,0.0,0.15,False,0,17.862,16.55,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
525,6,1,690,-11.65,0.0,0.23798,0.0,0.0,0.0,0.0,0.15,False,0,17.85,16.616,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
526,6,1,712,-11.38,0.0,0.22918,0.0,0.0,0.0,0.0,0.15,False,0,17.799,16.669,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
527,6,1,720,-11.1,0.0,0.22896,0.0,0.0,0.0,0.0,0.15,False,0,17.765,16.728,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
528,6,1,735,-11.25,0.0,0.21786,0.0,0.0,0.0,0.0,0.15,False,0,17.754,16.79,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
529,6,1,750,-11.4,0.0,0.20634,0.0,0.0,0.0,0.0,0.15,False,0,17.764,16.856,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
530,6,1,765,-11.55,0.0,0.19581,0.0,0.0,0.0,0.0,0.15,False,0,17.784,16.925,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
531,6,1,780,-11.7,0.0,0.18581,0.0,0.0,0.0,0.0,0.15,False,0,17.786,16.977,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
532,6,1,795,-11.55,0.0,0.17688,0.0,0.0,0.0,0.0,0.15,False,0,17.771,17.009,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
533,6,1,810,-11.4,0.0,0.16917,0.0,0.0,0.0,0.0,0.15,False,0,17.727,17.007,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
534,6,1,825,-11.25,0.0,0.1626,0.0,0.0,0.0,0.0,0.15,False,0,17.653,16.981,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
535,6,1,840,-11.1,0.0,0.15789,0.0,0.0,0.0,0.0,0.15,False,0,17.603,16.961,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
536,6,1,855,-11.25,0.0,0.15433,0.0,0.0,0.0,0.0,0.15,False,0,17.569,16.943,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
537,6,1,870,-11.4,0.0,0.15158,0.0,0.0,0.0,0.0,0.15,False,0,17.559,16.938,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
538,6,1,885,-11.55,0.0,0.14946,0.0,0.0,0.0,0.0,0.15,False,0,17.579,16.943,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
539,6,1,900,-11.7,0.0,0.14685,0.0,0.0,0.0,0.0,0.15,False,0,17.596,16.941,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
540,6,1,915,-11.82,0.0,0.14473,0.0,0.0,0.0,0.0,0.15,False,0,17.604,16.925,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
541,6,1,930,-11.95,0.0,0.14304,0.0,0.0,0.0,0.0,0.15,False,0,17.598,16.893,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
542,6,1,945,-12.07,0.0,0.14206,0.0,0.0,0.0,0.0,0.15,False,0,17.587,16.849,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
543,6,1,960,-12.2,0.0,0.14131,0.0,0.0,0.0,0.0,0.32,True,0,17.567,16.795,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
544,6,1,975,-12.75,0.0,0.14194,0.0,0.0,0.0,0.0,0.32,True,0,17.536,16.731,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
545,6,1,990,-13.3,0.0,0.14755,0.0,0.0,0.0,0.0,0.32,True,0,17.461,16.64,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
546,6,1,1012,-13.85,0.0,0.16081,0.0,0.0,0.0,0.0,0.32,True,0,17.298,16.515,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
547,6,1,1028,-14.4,0.0,0.17221,0.0,0.0,0.0,0.0,0.32,True,0,17.135,16.389,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
548,6,1,1035,-14.7,0.0,0.17861,0.0,0.0,0.0,0.0,0.32,True,0,17.004,16.278,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
549,6,1,1050,-15.0,0.0,0.19355,0.0,0.0,0.0,0.0,0.32,True,0,16.911,16.198,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
550,6,1,1065,-15.3,0.0,0.21204,0.0,0.0,0.0,0.0,0.32,True,0,16.834,16.133,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
551,6,1,1080,-15.6,0.0,0.23208,0.0,0.0,0.0,0.0,0.32,True,0,16.763,16.073,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
552,6,1,1095,-16.0,0.0,0.26892,0.0,0.0,0.0,0.0,0.32,True,0,16.698,16.017,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
553,6,1,1110,-16.4,0.0,0.30559,0.0,0.0,0.0,0.0,0.32,True,0,16.627,16.001,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
554,6,1,1125,-16.8,0.0,0.35582,0.0,0.0,0.0,0.0,0.32,True,0,16.551,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
555,6,1,1140,-17.2,0.0,0.45029,0.0,0.0,0.0,0.0,0.32,True,0,16.481,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
556,6,1,1155,-17.2,0.0,0.51377,0.0,0.0,0.0,0.0,0.32,True,0,16.452,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
557,6,1,1170,-17.2,0.0,0.57511,0.0,0.0,0.0,0.0,0.32,True,0,16.442,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
558,6,1,1185,-17.2,0.0,0.62795,0.0,0.0,0.0,0.0,0.32,True,0,16.436,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
559,6,1,1200,-17.2,0.0,0.67029,0.0,0.0,0.0,0.0,0.32,True,0,16.433,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
560,6,1,1215,-17.62,0.0,0.69669,0.0,0.0,0.0,0.0,0.32,True,0,16.43,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
561,6,1,1230,-18.05,0.0,0.71344,0.0,0.0,0.0,0.0,0.32,True,0,16.431,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
562,6,1,1245,-18.47,0.0,0.72225,0.0,0.0,0.0,0.0,0.32,True,0,16.434,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
563,6,1,1260,-18.9,0.0,0.7246,0.0,0.0,0.0,0.0,0.15,False,0,16.44,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
564,6,1,1275,-18.75,0.0,0.75921,0.0,0.0,0.0,0.0,0.15,False,0,16.446,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
565,6,1,1290,-18.6,0.0,0.8029,0.0,0.0,0.0,0.0,0.15,False,0,16.444,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
566,6,1,1305,-18.45,0.0,0.85161,0.0,0.0,0.0,0.0,0.15,False,0,16.435,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
567,6,1,1320,-18.3,0.0,0.9023,0.0,0.0,0.0,0.0,0.08,False,0,16.424,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
568,6,1,1335,-18.18,0.0,0.92951,0.0,0.0,0.0,0.0,0.08,False,0,16.412,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
569,6,1,1350,-18.05,0.0,0.94678,0.0,0.0,0.0,0.0,0.08,False,0,16.405,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
570,6,1,1365,-17.93,0.0,0.95903,0.0,0.0,0.0,0.0,0.08,False,0,16.4,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
571,6,1,1380,-17.8,0.0,0.96762,0.0,0.0,0.0,0.0,0.08,False,0,16.397,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
572,6,1,1395,-18.08,0.0,0.99183,0.0,0.0,0.0,0.0,0.08,False,0,16.394,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
573,6,1,1410,-18.35,0.0,1.01929,0.0,0.0,0.0,0.0,0.08,False,0,16.391,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
574,6,1,1425,-18.62,0.0,1.04949,0.0,0.0,0.0,0.0,0.08,False,0,16.385,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
575,6,1,0,-18.9,0.0,1.08032,0.0,0.0,0.0,0.0,0.08,False,0,16.379,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
576,7,2,15,-18.9,0.0,1.18663,0.0,0.0,0.0,0.0,0.08,False,0,16.374,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
577,7,2,30,-18.9,0.0,1.21778,0.0,0.0,0.0,0.0,0.08,False,0,16.354,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
578,7,2,45,-18.9,0.0,1.23069,0.0,0.0,0.0,0.0,0.08,False,0,16.339,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
579,7,2,60,-18.9,0.0,1.23694,0.0,0.0,0.0,0.0,0.08,False,0,16.333,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
580,7,2,75,-19.02,0.0,1.24225,0.0,0.0,0.0,0.0,0.08,False,0,16.331,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
581,7,2,90,-19.15,0.0,1.24886,0.0,0.0,0.0,0.0,0.08,False,0,16.329,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
582,7,2,105,-19.27,0.0,1.25198,0.0,0.0,0.0,0.0,0.08,False,0,16.329,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
583,7,2,120,-19.4,0.0,1.25596,0.0,0.0,0.0,0.0,0.08,False,0,16.328,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
584,7,2,135,-19.55,0.0,1.25954,0.0,0.0,0.0,0.0,0.08,False,0,16.328,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
585,7,2,150,-19.7,0.0,1.26315,0.0,0.0,0.0,0.0,0.08,False,0,16.329,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
586,7,2,165,-19.85,0.0,1.26637,0.0,0.0,0.0,0.0,0.08,False,0,16.33,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
587,7,2,180,-20.0,0.0,1.26878,0.0,0.0,0.0,0.0,0.08,False,0,16.331,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
588,7,2,195,-20.15,0.0,1.29393,0.0,0.0,0.0,0.0,0.08,False,0,16.332,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
589,7,2,210,-20.3,0.0,1.32677,0.0,0.0,0.0,0.0,0.08,False,0,16.329,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
590,7,2,225,-20.45,0.0,1.3606,0.0,0.0,0.0,0.0,0.08,False,0,16.324,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
591,7,2,240,-20.6,0.0,1.39609,0.0,0.0,0.0,0.0,0.08,False,0,16.317,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
592,7,2,255,-20.73,0.0,1.39662,0.0,0.0,0.0,0.0,0.08,False,0,16.311,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
593,7,2,270,-20.85,0.0,1.39072,0.0,0.0,0.0,0.0,0.08,False,0,16.308,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
594,7,2,285,-20.98,0.0,1.38195,0.0,0.0,0.0,0.0,0.08,False,0,16.31,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
595,7,2,300,-21.1,0.0,1.37296,0.0,0.0,0.0,0.0,0.08,False,0,16.313,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
596,7,2,315,-21.38,0.0,1.38468,0.0,0.0,0.0,0.0,0.08,False,0,16.318,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
597,7,2,330,-21.65,0.0,1.40024,0.0,0.0,0.0,0.0,0.08,False,0,16.319,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
598,7,2,345,-21.92,0.0,1.41788,0.0,0.0,0.0,0.0,0.08,False,0,16.319,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
599,7,2,360,-22.2,0.0,5.42755,0.0,0.0,0.0,0.0,0.08,False,0,16.318,15.999,0.0,0,0,PREHEAT,PREHEAT,True,False,0.0,False,0,
600,7,2,378,-22.35,0.0,8.02844,0.0,0.0,0.0,0.0,0.08,False,0,17.914,17.459,0.0,0,0,PREHEAT,PREHEAT,True,False,0.0,False,0,
601,7,2,394,-22.5,0.0,8.08112,0.0,0.0,0.0,0.0,0.08,False,0,18.634,18.177,0.0,0,0,PREHEAT,PREHEAT,True,False,0.0,False,0,
602,7,2,412,-22.65,0.0,8.08849,0.0,0.0,0.0,0.0,0.08,False,0,19.054,18.59,0.0,0,0,PREHEAT,PREHEAT,True,False,0.0,False,0,
603,7,2,428,-22.8,0.0,8.09627,0.0,0.0,0.0,0.0,0.15,False,0,19.346,18.878,0.0,0,0,PREHEAT,PREHEAT,True,False,0.0,False,0,
604,7,2,435,-22.53,0.0,8.08052,0.0,0.0,0.0,0.0,0.15,False,0,19.573,19.105,0.0,0,0,PREHEAT,PREHEAT,True,False,0.0,False,0,
605,7,2,450,-22.25,0.0,8.06249,0.0,0.0,0.0,0.0,0.15,False,0,19.744,19.274,0.0,0,0,PREHEAT,PREHEAT,True,False,0.0,False,0,
606,7,2,472,-21.97,0.0,8.0444,0.0,0.0,0.0,0.0,0.15,False,0,19.958,19.427,0.0,0,0,PREHEAT,PREHEAT,True,False,0.0,False,0,
607,7,2,485,-21.7,0.0,3.17894,0.0,0.0,0.0,0.0,0.15,False,0,20.203,19.579,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
608,7,2,497,-20.85,0.0,3.17773,0.0,0.0,0.0,0.0,0.15,False,0,17.92,17.139,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
609,7,2,515,-20.0,0.0,7.43458,0.0,0.0,0.0,0.0,0.15,False,5,17.938,16.991,-1.207,5,5,COMFORT,COMFORT,True,False,0.0,False,5,
610,7,2,527,-19.15,0.0,6.42805,0.0,0.0,0.0,0.0,0.15,False,5,20.156,19.329,-0.951,3,3,COMFORT,COMFORT,True,False,0.0,False,3,
611,7,2,542,-18.3,0.0,5.22618,0.0,0.0,0.0,0.0,0.15,False,5,20.986,20.761,-0.722,3,0,COMFORT,COMFORT,True,False,0.0,False,0,
612,7,2,562,-17.75,0.0,4.67762,0.0,0.0,0.0,0.0,0.15,False,5,21.031,20.997,-0.633,3,0,COMFORT,COMFORT,True,False,0.0,False,0,
613,7,2,575,-17.2,0.0,4.4359,0.0,0.0,0.0,0.0,0.15,False,5,21.184,21.0,-0.596,3,0,COMFORT,COMFORT,True,False,0.0,False,0,
614,7,2,590,-16.65,0.0,4.22521,0.0,0.0,0.0,0.0,0.15,False,5,21.344,21.0,-0.565,3,0,COMFORT,COMFORT,True,False,0.0,False,0,
615,7,2,608,-16.1,0.0,4.03858,0.0,0.0,0.0,0.0,0.15,False,5,21.468,21.001,-0.541,2,0,COMFORT,COMFORT,True,False,0.0,False,0,
616,7,2,622,-15.68,0.0,3.84963,0.0,0.0,0.0,0.0,0.15,False,5,21.58,21.001,-0.521,2,0,COMFORT,COMFORT,True,False,0.0,False,0,
617,7,2,638,-15.25,0.0,3.65461,0.0,0.0,0.0,0.0,0.15,False,5,21.678,21.0,-0.502,1,0,COMFORT,COMFORT,True,False,0.0,False,0,
618,7,2,645,-14.83,0.0,3.48325,0.0,0.0,0.0,0.0,0.15,False,5,21.757,21.001,-0.487,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
619,7,2,668,-14.4,0.0,3.37705,0.0,0.0,0.0,0.0,0.15,False,5,21.786,21.001,-0.473,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
620,7,2,682,-14.4,0.0,3.41699,0.0,0.0,0.0,0.0,0.15,False,5,21.852,21.001,-0.463,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
621,7,2,690,-14.4,0.0,3.37487,0.0,0.0,0.0,0.0,0.15,False,5,21.903,21.002,-0.458,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
622,7,2,705,-14.4,0.0,3.32731,0.0,0.0,0.0,0.0,0.15,False,5,21.964,21.001,-0.453,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
623,7,2,728,-14.4,0.0,3.28668,0.0,0.0,0.0,0.0,0.15,False,5,22.028,21.001,-0.449,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
