step,day,day_of_week,minute_of_day,outdoor_temp_c,site_kwh_step,hvac_kwh_step,elec_kwh_step,gas_kwh_step,cost_step,carbon_g_step,price_per_kwh,is_peak,occupied_zones,mean_zone_temp_c,min_zone_temp_c,worst_pmv,zones_pmv_violation,zones_band_violation,mode,reference_mode,mode_agrees,agent_ran,latency_s,state_injected,comfort_enforced_zones,reason
231,3,5,600,-4.4,0.0,2.54773,0.0,0.0,0.0,0.0,0.15,False,5,22.339,22.2,-0.168,0,0,native,COMFORT,True,False,0.0,False,0,
232,3,5,615,-4.28,0.0,2.43009,0.0,0.0,0.0,0.0,0.15,False,5,22.365,22.202,-0.156,0,0,native,COMFORT,True,False,0.0,False,0,
233,3,5,630,-4.15,0.0,2.32583,0.0,0.0,0.0,0.0,0.15,False,5,22.388,22.2,-0.144,0,0,native,COMFORT,True,False,0.0,False,0,
234,3,5,645,-4.03,0.0,2.24123,0.0,0.0,0.0,0.0,0.15,False,5,22.412,22.2,-0.133,0,0,native,COMFORT,True,False,0.0,False,0,
235,3,5,660,-3.9,0.0,2.16808,0.0,0.0,0.0,0.0,0.15,False,5,22.434,22.201,0.141,0,0,native,COMFORT,True,False,0.0,False,0,
236,3,5,675,-3.75,0.0,2.20067,0.0,0.0,0.0,0.0,0.15,False,5,22.453,22.201,0.163,0,0,native,COMFORT,True,False,0.0,False,0,
237,3,5,690,-3.6,0.0,2.16859,0.0,0.0,0.0,0.0,0.15,False,5,22.451,22.201,0.167,0,0,native,COMFORT,True,False,0.0,False,0,
238,3,5,705,-3.45,0.0,2.12164,0.0,0.0,0.0,0.0,0.15,False,5,22.449,22.202,0.17,0,0,native,COMFORT,True,False,0.0,False,0,
239,3,5,720,-3.3,0.0,2.07465,0.0,0.0,0.0,0.0,0.15,False,5,22.454,22.201,0.176,0,0,native,COMFORT,True,False,0.0,False,0,
240,3,5,735,-3.17,0.0,2.24002,0.0,0.0,0.0,0.0,0.15,False,5,22.463,22.201,0.183,0,0,native,COMFORT,True,False,0.0,False,0,
241,3,5,750,-3.05,0.0,2.26613,0.0,0.0,0.0,0.0,0.15,False,5,22.432,22.201,0.16,0,0,native,COMFORT,True,False,0.0,False,0,
242,3,5,765,-2.92,0.0,2.24712,0.0,0.0,0.0,0.0,0.15,False,5,22.402,22.202,0.135,0,0,native,COMFORT,True,False,0.0,False,0,
243,3,5,780,-2.8,0.0,2.22094,0.0,0.0,0.0,0.0,0.15,False,5,22.388,22.201,-0.119,0,0,native,COMFORT,True,False,0.0,False,0,
244,3,5,795,-2.8,0.0,2.03176,0.0,0.0,0.0,0.0,0.15,False,5,22.384,22.2,-0.12,0,0,native,COMFORT,True,False,0.0,False,0,
245,3,5,810,-2.8,0.0,1.97781,0.0,0.0,0.0,0.0,0.15,False,5,22.422,22.199,0.132,0,0,native,COMFORT,True,False,0.0,False,0,
246,3,5,825,-2.8,0.0,1.97839,0.0,0.0,0.0,0.0,0.15,False,5,22.454,22.201,0.157,0,0,native,COMFORT,True,False,0.0,False,0,
247,3,5,840,-2.8,0.0,1.99401,0.0,0.0,0.0,0.0,0.15,False,5,22.47,22.2,0.173,0,0,native,PRECHARGE,True,False,0.0,False,0,
248,3,5,855,-2.8,0.0,1.93122,0.0,0.0,0.0,0.0,0.15,False,5,22.475,22.2,0.183,0,0,native,PRECHARGE,True,False,0.0,False,0,
249,3,5,870,-2.8,0.0,1.8871,0.0,0.0,0.0,0.0,0.15,False,5,22.494,22.2,0.203,0,0,native,PRECHARGE,True,False,0.0,False,0,
250,3,5,885,-2.8,0.0,1.8624,0.0,0.0,0.0,0.0,0.15,False,5,22.518,22.2,0.226,0,0,native,PRECHARGE,True,False,0.0,False,0,
251,3,5,900,-2.8,0.0,1.71142,0.0,0.0,0.0,0.0,0.15,False,5,22.541,22.201,0.248,0,0,native,PRECHARGE,True,False,0.0,False,0,
252,3,5,915,-2.8,0.0,1.93079,0.0,0.0,0.0,0.0,0.15,False,5,22.546,22.2,0.256,0,0,native,PRECHARGE,True,False,0.0,False,0,
253,3,5,930,-2.8,0.0,1.89171,0.0,0.0,0.0,0.0,0.15,False,5,22.542,22.202,0.261,0,0,native,PRECHARGE,True,False,0.0,False,0,
254,3,5,945,-2.8,0.0,1.9106,0.0,0.0,0.0,0.0,0.15,False,5,22.541,22.201,0.266,0,0,native,PRECHARGE,True,False,0.0,False,0,
255,3,5,960,-2.8,0.0,1.9246,0.0,0.0,0.0,0.0,0.32,True,5,22.542,22.202,0.269,0,0,native,COAST,True,False,0.0,False,0,
256,3,5,975,-2.8,0.0,2.19875,0.0,0.0,0.0,0.0,0.32,True,5,22.541,22.2,0.272,0,0,native,COAST,True,False,0.0,False,0,
257,3,5,990,-2.8,0.0,2.28476,0.0,0.0,0.0,0.0,0.32,True,5,22.528,22.2,0.267,0,0,native,COAST,True,False,0.0,False,0,
258,3,5,1005,-2.8,0.0,2.38041,0.0,0.0,0.0,0.0,0.32,True,5,22.514,22.202,0.262,0,0,native,COAST,True,False,0.0,False,0,
259,3,5,1020,-2.8,0.0,2.43717,0.0,0.0,0.0,0.0,0.32,True,5,22.501,22.201,0.256,0,0,native,COAST,True,False,0.0,False,0,
260,3,5,1035,-2.8,0.0,2.46181,0.0,0.0,0.0,0.0,0.32,True,5,22.492,22.202,0.252,0,0,native,COAST,True,False,0.0,False,0,
261,3,5,1050,-2.8,0.0,2.47968,0.0,0.0,0.0,0.0,0.32,True,5,22.485,22.201,0.248,0,0,native,COAST,True,False,0.0,False,0,
262,3,5,1065,-2.8,0.0,2.49211,0.0,0.0,0.0,0.0,0.32,True,5,22.482,22.201,0.246,0,0,native,COAST,True,False,0.0,False,0,
263,3,5,1080,-2.8,0.0,2.50356,0.0,0.0,0.0,0.0,0.32,True,5,22.48,22.202,0.246,0,0,native,COAST,True,False,0.0,False,0,
264,3,5,1095,-2.8,0.0,3.05078,0.0,0.0,0.0,0.0,0.32,True,5,22.48,22.203,0.245,0,0,native,COAST,True,False,0.0,False,0,
265,3,5,1118,-2.8,0.0,3.16176,0.0,0.0,0.0,0.0,0.32,True,5,22.388,22.202,0.177,0,0,native,COAST,True,False,0.0,False,0,
266,3,5,1132,-2.8,0.0,3.21986,0.0,0.0,0.0,0.0,0.32,True,5,22.295,22.201,-0.17,0,0,native,COAST,True,False,0.0,False,0,
267,3,5,1140,-2.8,0.0,3.26821,0.0,0.0,0.0,0.0,0.32,True,5,22.244,22.202,-0.178,0,0,native,COAST,True,False,0.0,False,0,
268,3,5,1155,-2.8,0.0,3.99349,0.0,0.0,0.0,0.0,0.32,True,5,22.218,22.201,-0.185,0,0,native,COAST,True,False,0.0,False,0,
269,3,5,1170,-2.8,0.0,4.12069,0.0,0.0,0.0,0.0,0.32,True,0,22.205,22.203,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
270,3,5,1185,-2.8,0.0,4.19057,0.0,0.0,0.0,0.0,0.32,True,0,22.203,22.199,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
271,3,5,1200,-2.8,0.0,4.24862,0.0,0.0,0.0,0.0,0.32,True,0,22.202,22.199,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
272,3,5,1215,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,22.201,22.199,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
273,3,5,1233,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,20.951,20.722,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
274,3,5,1249,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,20.173,19.815,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
275,3,5,1268,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,19.754,19.339,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
276,3,5,1275,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,19.505,19.076,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
277,3,5,1290,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,19.284,18.851,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
278,3,5,1305,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,19.084,18.654,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
279,3,5,1320,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,18.896,18.458,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
280,3,5,1335,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,18.727,18.28,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
281,3,5,1350,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,18.578,18.129,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
282,3,5,1365,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,18.443,17.995,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
283,3,5,1380,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,18.32,17.872,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
284,3,5,1395,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,18.206,17.758,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
285,3,5,1410,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,18.109,17.664,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
286,3,5,1425,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,18.027,17.585,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
287,3,5,0,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.953,17.519,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
288,4,6,15,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.886,17.455,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
289,4,6,30,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.821,17.394,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
290,4,6,45,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.759,17.336,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
291,4,6,60,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.701,17.282,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
292,4,6,75,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.647,17.231,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
293,4,6,90,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.59,17.177,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
294,4,6,105,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.533,17.123,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
295,4,6,120,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.477,17.07,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
296,4,6,135,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.423,17.018,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
297,4,6,150,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.373,16.971,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
298,4,6,165,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.328,16.927,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
299,4,6,180,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.285,16.887,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
300,4,6,195,-2.92,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.245,16.848,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
301,4,6,210,-3.05,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.209,16.813,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
302,4,6,225,-3.17,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.177,16.782,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
303,4,6,240,-3.3,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.148,16.754,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
304,4,6,255,-3.3,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.121,16.726,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
305,4,6,270,-3.3,0.0,0.09745,0.0,0.0,0.0,0.0,0.08,False,0,17.098,16.704,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
306,4,6,285,-3.3,0.0,0.10062,0.0,0.0,0.0,0.0,0.08,False,0,17.081,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
307,4,6,300,-3.3,0.0,0.10389,0.0,0.0,0.0,0.0,0.08,False,0,17.069,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
308,4,6,315,-3.3,0.0,0.10723,0.0,0.0,0.0,0.0,0.08,False,0,17.059,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
309,4,6,330,-3.3,0.0,0.11083,0.0,0.0,0.0,0.0,0.08,False,0,17.052,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
310,4,6,345,-3.3,0.0,0.11462,0.0,0.0,0.0,0.0,0.08,False,0,17.046,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
311,4,6,360,-3.3,0.0,0.11827,0.0,0.0,0.0,0.0,0.08,False,0,17.042,16.7,0.0,0,0,native,PREHEAT,True,False,0.0,False,0,
312,4,6,375,-3.17,0.0,7.76059,0.0,0.0,0.0,0.0,0.08,False,0,17.04,16.699,0.0,0,0,native,PREHEAT,True,False,0.0,False,0,
313,4,6,392,-3.05,0.0,6.42347,0.0,0.0,0.0,0.0,0.08,False,0,18.935,18.617,0.0,0,0,native,PREHEAT,True,False,0.0,False,0,
314,4,6,408,-2.92,0.0,6.40734,0.0,0.0,0.0,0.0,0.08,False,0,20.388,20.104,0.0,0,0,native,PREHEAT,True,False,0.0,False,0,
315,4,6,425,-2.8,0.0,6.39214,0.0,0.0,0.0,0.0,0.15,False,0,21.052,20.791,0.0,0,0,native,PREHEAT,True,False,0.0,False,0,
316,4,6,442,-2.8,0.0,6.38771,0.0,0.0,0.0,0.0,0.15,False,0,21.483,21.245,0.0,0,0,native,PREHEAT,True,False,0.0,False,0,
317,4,6,458,-2.8,0.0,6.25049,0.0,0.0,0.0,0.0,0.15,False,0,21.802,21.531,0.0,0,0,native,PREHEAT,True,False,0.0,False,0,
318,4,6,465,-2.8,0.0,6.19998,0.0,0.0,0.0,0.0,0.15,False,0,21.983,21.728,0.0,0,0,native,PREHEAT,True,False,0.0,False,0,
319,4,6,480,-2.8,0.0,5.93304,0.0,0.0,0.0,0.0,0.15,False,0,22.107,21.883,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
320,4,6,495,-2.65,0.0,3.6514,0.0,0.0,0.0,0.0,0.15,False,0,22.162,22.018,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
321,4,6,518,-2.5,0.0,3.62529,0.0,0.0,0.0,0.0,0.15,False,5,22.2,22.198,-0.298,0,0,native,COMFORT,True,False,0.0,False,0,
322,4,6,532,-2.35,0.0,3.40247,0.0,0.0,0.0,0.0,0.15,False,5,22.201,22.2,-0.26,0,0,native,COMFORT,True,False,0.0,False,0,
323,4,6,540,-2.2,0.0,3.20033,0.0,0.0,0.0,0.0,0.15,False,5,22.202,22.201,-0.233,0,0,native,COMFORT,True,False,0.0,False,0,
324,4,6,555,-2.08,0.0,2.65403,0.0,0.0,0.0,0.0,0.15,False,5,22.202,22.2,-0.21,0,0,native,COMFORT,True,False,0.0,False,0,
325,4,6,570,-1.95,0.0,2.50688,0.0,0.0,0.0,0.0,0.15,False,5,22.253,22.201,-0.187,0,0,native,COMFORT,True,False,0.0,False,0,
326,4,6,585,-1.82,0.0,2.38907,0.0,0.0,0.0,0.0,0.15,False,5,22.308,22.2,-0.17,0,0,native,COMFORT,True,False,0.0,False,0,
327,4,6,600,-1.7,0.0,2.28585,0.0,0.0,0.0,0.0,0.15,False,5,22.343,22.201,-0.155,0,0,native,COMFORT,True,False,0.0,False,0,
328,4,6,615,-1.7,0.0,2.16967,0.0,0.0,0.0,0.0,0.15,False,5,22.368,22.201,-0.142,0,0,native,COMFORT,True,False,0.0,False,0,
329,4,6,630,-1.7,0.0,2.06032,0.0,0.0,0.0,0.0,0.15,False,5,22.393,22.2,-0.129,0,0,native,COMFORT,True,False,0.0,False,0,
330,4,6,645,-1.7,0.0,1.97647,0.0,0.0,0.0,0.0,0.15,False,5,22.421,22.201,0.131,0,0,native,COMFORT,True,False,0.0,False,0,
331,4,6,660,-1.7,0.0,1.90155,0.0,0.0,0.0,0.0,0.15,False,5,22.446,22.201,0.159,0,0,native,COMFORT,True,False,0.0,False,0,
332,4,6,675,-1.55,0.0,1.92662,0.0,0.0,0.0,0.0,0.15,False,5,22.47,22.2,0.186,0,0,native,COMFORT,True,False,0.0,False,0,
333,4,6,690,-1.4,0.0,1.89589,0.0,0.0,0.0,0.0,0.15,False,5,22.47,22.2,0.194,0,0,native,COMFORT,True,False,0.0,False,0,
334,4,6,705,-1.25,0.0,1.8493,0.0,0.0,0.0,0.0,0.15,False,5,22.467,22.2,0.198,0,0,native,COMFORT,True,False,0.0,False,0,
335,4,6,720,-1.1,0.0,1.80309,0.0,0.0,0.0,0.0,0.15,False,5,22.473,22.201,0.205,0,0,native,COMFORT,True,False,0.0,False,0,
336,4,6,735,-0.98,0.0,1.94716,0.0,0.0,0.0,0.0,0.15,False,5,22.48,22.201,0.213,0,0,native,COMFORT,True,False,0.0,False,0,
337,4,6,750,-0.85,0.0,1.9636,0.0,0.0,0.0,0.0,0.15,False,5,22.45,22.2,0.192,0,0,native,COMFORT,True,False,0.0,False,0,
338,4,6,765,-0.72,0.0,1.94199,0.0,0.0,0.0,0.0,0.15,False,5,22.425,22.201,0.17,0,0,native,COMFORT,True,False,0.0,False,0,
339,4,6,780,-0.6,0.0,1.91721,0.0,0.0,0.0,0.0,0.15,False,5,22.415,22.201,0.157,0,0,native,COMFORT,True,False,0.0,False,0,
340,4,6,795,-0.6,0.0,1.72833,0.0,0.0,0.0,0.0,0.15,False,5,22.418,22.201,0.152,0,0,native,COMFORT,True,False,0.0,False,0,
341,4,6,810,-0.6,0.0,1.66922,0.0,0.0,0.0,0.0,0.15,False,5,22.46,22.201,0.179,0,0,native,COMFORT,True,False,0.0,False,0,
342,4,6,825,-0.6,0.0,1.65323,0.0,0.0,0.0,0.0,0.15,False,5,22.497,22.199,0.208,0,0,native,COMFORT,True,False,0.0,False,0,
343,4,6,840,-0.6,0.0,1.64708,0.0,0.0,0.0,0.0,0.15,False,5,22.518,22.199,0.229,0,0,native,PRECHARGE,True,False,0.0,False,0,
344,4,6,855,-0.72,0.0,1.59424,0.0,0.0,0.0,0.0,0.15,False,5,22.529,22.199,0.244,0,0,native,PRECHARGE,True,False,0.0,False,0,
345,4,6,870,-0.85,0.0,1.54575,0.0,0.0,0.0,0.0,0.15,False,5,22.546,22.2,0.262,0,0,native,PRECHARGE,True,False,0.0,False,0,
346,4,6,885,-0.98,0.0,1.61763,0.0,0.0,0.0,0.0,0.15,False,5,22.548,22.2,0.271,0,0,native,PRECHARGE,True,False,0.0,False,0,
347,4,6,900,-1.1,0.0,1.6496,0.0,0.0,0.0,0.0,0.15,False,5,22.543,22.2,0.277,0,0,native,PRECHARGE,True,False,0.0,False,0,
348,4,6,915,-1.1,0.0,1.83931,0.0,0.0,0.0,0.0,0.15,False,5,22.541,22.201,0.282,0,0,native,PRECHARGE,True,False,0.0,False,0,
349,4,6,930,-1.1,0.0,1.84521,0.0,0.0,0.0,0.0,0.15,False,5,22.54,22.201,0.286,0,0,native,PRECHARGE,True,False,0.0,False,0,
350,4,6,945,-1.1,0.0,1.88813,0.0,0.0,0.0,0.0,0.15,False,5,22.539,22.201,0.29,0,0,native,PRECHARGE,True,False,0.0,False,0,
351,4,6,960,-1.1,0.0,1.92712,0.0,0.0,0.0,0.0,0.32,True,5,22.536,22.201,0.292,0,0,native,COAST,True,False,0.0,False,0,
352,4,6,975,-1.52,0.0,2.17116,0.0,0.0,0.0,0.0,0.32,True,5,22.531,22.2,0.293,0,0,native,COAST,True,False,0.0,False,0,
353,4,6,990,-1.95,0.0,2.40124,0.0,0.0,0.0,0.0,0.32,True,5,22.497,22.2,0.275,0,0,native,COAST,True,False,0.0,False,0,
354,4,6,1005,-2.37,0.0,2.56384,0.0,0.0,0.0,0.0,0.32,True,5,22.461,22.202,0.251,0,0,native,COAST,True,False,0.0,False,0,
355,4,6,1020,-2.8,0.0,2.7076,0.0,0.0,0.0,0.0,0.32,True,5,22.432,22.203,0.228,0,0,native,COAST,True,False,0.0,False,0,
356,4,6,1035,-3.07,0.0,2.77394,0.0,0.0,0.0,0.0,0.32,True,5,22.406,22.203,0.206,0,0,native,COAST,True,False,0.0,False,0,
357,4,6,1050,-3.35,0.0,2.83569,0.0,0.0,0.0,0.0,0.32,True,5,22.388,22.201,0.188,0,0,native,COAST,True,False,0.0,False,0,
358,4,6,1065,-3.62,0.0,2.8934,0.0,0.0,0.0,0.0,0.32,True,5,22.378,22.201,0.175,0,0,native,COAST,True,False,0.0,False,0,
359,4,6,1080,-3.9,0.0,2.94652,0.0,0.0,0.0,0.0,0.32,True,5,22.372,22.202,0.164,0,0,native,COAST,True,False,0.0,False,0,
360,4,6,1095,-4.17,0.0,3.59146,0.0,0.0,0.0,0.0,0.32,True,5,22.366,22.203,0.156,0,0,native,COAST,True,False,0.0,False,0,
361,4,6,1118,-4.45,0.0,3.81027,0.0,0.0,0.0,0.0,0.32,True,5,22.268,22.202,-0.169,0,0,native,COAST,True,False,0.0,False,0,
362,4,6,1132,-4.72,0.0,4.02251,0.0,0.0,0.0,0.0,0.32,True,5,22.203,22.201,-0.186,0,0,native,COAST,True,False,0.0,False,0,
363,4,6,1140,-5.0,0.0,4.1018,0.0,0.0,0.0,0.0,0.32,True,5,22.204,22.201,-0.197,0,0,native,COAST,True,False,0.0,False,0,
364,4,6,1155,-5.0,0.0,4.88522,0.0,0.0,0.0,0.0,0.32,True,5,22.204,22.201,-0.208,0,0,native,COAST,True,False,0.0,False,0,
365,4,6,1170,-5.0,0.0,4.92824,0.0,0.0,0.0,0.0,0.32,True,0,22.204,22.202,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
366,4,6,1185,-5.0,0.0,4.99158,0.0,0.0,0.0,0.0,0.32,True,0,22.203,22.2,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
367,4,6,1200,-5.0,0.0,5.03252,0.0,0.0,0.0,0.0,0.32,True,0,22.203,22.202,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
368,4,6,1215,-4.85,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,22.203,22.201,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
369,4,6,1232,-4.7,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,20.661,20.401,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
370,4,6,1248,-4.55,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,19.752,19.359,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
371,4,6,1268,-4.4,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,19.248,18.801,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
372,4,6,1282,-4.55,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.937,18.474,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
373,4,6,1290,-4.7,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.686,18.214,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
374,4,6,1305,-4.85,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.464,17.983,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
375,4,6,1320,-5.0,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,18.264,17.778,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
376,4,6,1335,-5.28,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,18.085,17.595,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
377,4,6,1350,-5.55,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.94,17.447,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
378,4,6,1365,-5.82,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.819,17.324,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
379,4,6,1380,-6.1,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.713,17.216,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
380,4,6,1395,-6.37,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.617,17.12,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
381,4,6,1410,-6.65,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.528,17.03,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
382,4,6,1425,-6.93,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.445,16.946,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
383,4,6,0,-7.2,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.368,16.87,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
384,5,7,15,-7.2,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.299,16.8,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
385,5,7,30,-7.2,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.306,16.811,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
386,5,7,45,-7.2,0.0,0.09409,0.0,0.0,0.0,0.0,0.08,False,0,17.282,16.792,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
387,5,7,60,-7.2,0.0,0.09808,0.0,0.0,0.0,0.0,0.08,False,0,17.227,16.741,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
388,5,7,75,-7.08,0.0,0.11076,0.0,0.0,0.0,0.0,0.08,False,0,17.171,16.702,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
389,5,7,90,-6.95,0.0,0.1129,0.0,0.0,0.0,0.0,0.08,False,0,17.142,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
390,5,7,105,-6.83,0.0,0.1185,0.0,0.0,0.0,0.0,0.08,False,0,17.122,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
391,5,7,120,-6.7,0.0,0.12183,0.0,0.0,0.0,0.0,0.08,False,0,17.106,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
392,5,7,135,-6.83,0.0,0.12702,0.0,0.0,0.0,0.0,0.08,False,0,17.091,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
393,5,7,150,-6.95,0.0,0.13546,0.0,0.0,0.0,0.0,0.08,False,0,17.082,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
394,5,7,165,-7.08,0.0,0.14265,0.0,0.0,0.0,0.0,0.08,False,0,17.082,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
395,5,7,180,-7.2,0.0,0.14831,0.0,0.0,0.0,0.0,0.08,False,0,17.083,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
