step,day,minute_of_day,zone,zone_temp_c,radiant_temp_c,rh_pct,setpoint_c,occupied,pmv,ppd,comfort_enforced
155,2,900,SPACE3-1,22.271,21.385,31.64,21.0,True,-0.044,5.04,False
155,2,900,SPACE4-1,21.548,21.311,28.29,21.0,True,-0.152,5.48,False
155,2,900,SPACE5-1,23.899,22.563,35.0,21.0,True,0.278,6.61,False
156,2,915,SPACE1-1,22.163,21.315,32.09,21.0,True,-0.061,5.08,False
156,2,915,SPACE2-1,21.699,21.358,29.12,21.0,True,-0.125,5.33,False
156,2,915,SPACE3-1,22.251,21.352,32.52,21.0,True,-0.045,5.04,False
156,2,915,SPACE4-1,21.54,21.292,28.81,21.0,True,-0.151,5.47,False
156,2,915,SPACE5-1,23.899,22.586,35.55,21.0,True,0.284,6.68,False
157,2,930,SPACE1-1,22.069,21.278,32.92,21.0,True,-0.07,5.1,False
157,2,930,SPACE2-1,21.605,21.31,29.63,21.0,True,-0.138,5.39,False
157,2,930,SPACE3-1,22.157,21.318,33.36,21.0,True,-0.054,5.06,False
157,2,930,SPACE4-1,21.462,21.258,29.27,21.0,True,-0.161,5.54,False
157,2,930,SPACE5-1,23.899,22.595,36.18,21.0,True,0.289,6.74,False
158,2,945,SPACE1-1,21.962,21.217,33.61,21.0,True,-0.084,5.15,False
158,2,945,SPACE2-1,21.507,21.246,30.01,21.0,True,-0.153,5.48,False
158,2,945,SPACE3-1,22.046,21.251,34.06,21.0,True,-0.069,5.1,False
158,2,945,SPACE4-1,21.376,21.205,29.62,21.0,True,-0.174,5.62,False
158,2,945,SPACE5-1,23.899,22.603,36.89,21.0,True,0.295,6.81,False
159,2,960,SPACE1-1,21.889,21.182,34.09,21.0,True,-0.093,5.18,False
159,2,960,SPACE2-1,21.429,21.181,30.28,21.0,True,-0.166,5.57,False
159,2,960,SPACE3-1,21.956,21.19,34.58,21.0,True,-0.082,5.14,False
159,2,960,SPACE4-1,21.311,21.158,29.85,21.0,True,-0.184,5.7,False
159,2,960,SPACE5-1,23.899,22.607,37.59,21.0,True,0.3,6.87,False
160,2,975,SPACE1-1,21.839,21.147,34.41,21.0,True,-0.1,5.21,False
160,2,975,SPACE2-1,21.359,21.116,30.48,21.0,True,-0.179,5.67,False
160,2,975,SPACE3-1,21.88,21.127,34.96,21.0,True,-0.094,5.18,False
160,2,975,SPACE4-1,21.257,21.109,30.03,21.0,True,-0.194,5.78,False
160,2,975,SPACE5-1,23.89,22.607,38.25,21.0,True,0.303,6.91,False
161,2,990,SPACE1-1,21.628,21.063,34.99,21.0,True,-0.129,5.34,False
161,2,990,SPACE2-1,21.156,21.027,30.93,21.0,True,-0.208,5.9,False
161,2,990,SPACE3-1,21.652,21.035,35.58,21.0,True,-0.126,5.33,False
161,2,990,SPACE4-1,21.067,21.029,30.46,21.0,True,-0.221,6.01,False
161,2,990,SPACE5-1,23.723,22.588,39.14,21.0,True,0.288,6.72,False
162,2,1005,SPACE1-1,21.366,20.882,35.6,21.0,True,-0.173,5.62,False
162,2,1005,SPACE2-1,21.016,20.904,31.24,21.0,True,-0.234,6.14,False
162,2,1005,SPACE3-1,21.41,20.907,36.14,21.0,True,-0.162,5.55,False
162,2,1005,SPACE4-1,21.01,20.881,30.63,21.0,True,-0.241,6.2,False
162,2,1005,SPACE5-1,23.542,22.54,39.88,21.0,True,0.267,6.48,False
163,2,1020,SPACE1-1,21.155,20.765,36.01,21.0,True,-0.206,5.88,False
163,2,1020,SPACE2-1,21.002,20.812,31.3,21.0,True,-0.245,6.24,False
163,2,1020,SPACE3-1,21.224,20.802,36.48,21.0,True,-0.192,5.76,False
163,2,1020,SPACE4-1,21.004,20.8,30.71,21.0,True,-0.249,6.29,False
163,2,1020,SPACE5-1,23.397,22.479,40.33,21.0,True,0.247,6.27,False
164,2,1035,SPACE1-1,21.01,20.657,36.2,21.0,True,-0.232,6.12,False
164,2,1035,SPACE2-1,21.003,20.747,31.34,21.0,True,-0.251,6.31,False
164,2,1035,SPACE3-1,21.076,20.706,36.66,21.0,True,-0.217,5.98,False
164,2,1035,SPACE4-1,21.0,20.74,30.8,21.0,True,-0.255,6.35,False
164,2,1035,SPACE5-1,23.272,22.418,40.58,21.0,True,0.228,6.08,False
165,2,1050,SPACE1-1,21.001,20.566,36.09,21.0,True,-0.243,6.22,False
165,2,1050,SPACE2-1,21.003,20.693,31.4,21.0,True,-0.256,6.36,False
165,2,1050,SPACE3-1,21.005,20.62,36.69,21.0,True,-0.234,6.13,False
165,2,1050,SPACE4-1,21.0,20.689,30.89,21.0,True,-0.26,6.4,False
165,2,1050,SPACE5-1,23.221,22.361,40.63,21.0,True,0.217,5.97,False
166,2,1065,SPACE1-1,21.001,20.504,36.04,21.0,True,-0.249,6.29,False
166,2,1065,SPACE2-1,21.001,20.649,31.49,21.0,True,-0.26,6.4,False
166,2,1065,SPACE3-1,21.002,20.552,36.63,21.0,True,-0.241,6.21,False
166,2,1065,SPACE4-1,20.999,20.645,30.98,21.0,True,-0.263,6.44,False
166,2,1065,SPACE5-1,23.232,22.32,40.64,21.0,True,0.214,5.95,False
167,2,1080,SPACE1-1,21.002,20.457,36.07,21.0,True,-0.254,6.33,False
167,2,1080,SPACE2-1,21.003,20.611,31.56,21.0,True,-0.263,6.44,False
167,2,1080,SPACE3-1,21.005,20.504,36.64,21.0,True,-0.245,6.25,False
167,2,1080,SPACE4-1,21.003,20.609,31.04,21.0,True,-0.266,6.47,False
167,2,1080,SPACE5-1,23.273,22.298,40.7,21.0,True,0.217,5.98,False
168,2,1095,SPACE1-1,21.001,20.422,36.16,21.0,True,-0.257,6.37,False
168,2,1095,SPACE2-1,21.001,20.581,31.62,21.0,True,-0.266,6.47,False
168,2,1095,SPACE3-1,21.018,20.469,36.69,21.0,True,-0.247,6.27,False
168,2,1095,SPACE4-1,21.003,20.579,31.09,21.0,True,-0.269,6.5,False
168,2,1095,SPACE5-1,23.33,22.289,40.84,21.0,True,0.223,6.04,False
169,2,1118,SPACE1-1,21.002,20.229,35.26,21.0,True,-0.281,6.64,False
169,2,1118,SPACE2-1,21.003,20.402,30.72,21.0,True,-0.289,6.73,False
169,2,1118,SPACE3-1,21.002,20.275,35.82,21.0,True,-0.273,6.55,False
169,2,1118,SPACE4-1,21.001,20.402,30.21,21.0,True,-0.292,6.77,False
169,2,1118,SPACE5-1,22.895,22.123,41.44,21.0,True,0.16,5.53,False
170,2,1132,SPACE1-1,21.001,20.18,34.2,21.0,True,-0.292,6.77,False
170,2,1132,SPACE2-1,21.002,20.345,29.85,21.0,True,-0.299,6.86,False
170,2,1132,SPACE3-1,21.002,20.219,34.74,21.0,True,-0.285,6.68,False
170,2,1132,SPACE4-1,21.001,20.345,29.38,21.0,True,-0.302,6.89,False
170,2,1132,SPACE5-1,22.448,21.923,41.08,21.0,True,0.086,5.15,False
171,2,1140,SPACE1-1,21.002,20.131,33.48,21.0,True,-0.3,6.87,False
171,2,1140,SPACE2-1,21.002,20.295,29.35,21.0,True,-0.307,6.96,False
171,2,1140,SPACE3-1,21.002,20.169,34.0,21.0,True,-0.294,6.79,False
171,2,1140,SPACE4-1,21.002,20.294,28.92,21.0,True,-0.309,6.99,False
171,2,1140,SPACE5-1,22.2,21.766,40.56,21.0,True,0.039,5.03,False
172,2,1155,SPACE1-1,21.003,20.093,32.77,21.0,True,-0.308,6.97,False
172,2,1155,SPACE2-1,21.002,20.257,28.96,21.0,True,-0.313,7.03,False
172,2,1155,SPACE3-1,21.002,20.131,33.26,21.0,True,-0.301,6.89,False
172,2,1155,SPACE4-1,21.002,20.257,28.58,21.0,True,-0.315,7.06,False
172,2,1155,SPACE5-1,22.076,21.654,39.72,21.0,True,0.009,5.0,False
173,2,1178,SPACE1-1,21.001,19.935,31.28,18.0,False,0.0,5.0,False
173,2,1178,SPACE2-1,21.001,20.106,27.79,18.0,False,0.0,5.0,False
173,2,1178,SPACE3-1,21.001,19.968,31.73,18.0,False,0.0,5.0,False
173,2,1178,SPACE4-1,21.002,20.105,27.45,18.0,False,0.0,5.0,False
173,2,1178,SPACE5-1,21.643,21.414,39.03,18.0,False,0.0,5.0,False
174,2,1189,SPACE1-1,20.026,19.854,32.76,18.0,False,0.0,5.0,False
174,2,1189,SPACE2-1,19.939,20.025,29.44,18.0,False,0.0,5.0,False
174,2,1189,SPACE3-1,20.063,19.886,33.12,18.0,False,0.0,5.0,False
174,2,1189,SPACE4-1,19.901,20.026,29.22,18.0,False,0.0,5.0,False
174,2,1189,SPACE5-1,21.289,21.129,38.31,18.0,False,0.0,5.0,False
175,2,1205,SPACE1-1,19.461,19.472,32.69,18.0,False,0.0,5.0,False
175,2,1205,SPACE2-1,19.378,19.632,29.55,18.0,False,0.0,5.0,False
175,2,1205,SPACE3-1,19.51,19.512,33.03,18.0,False,0.0,5.0,False
175,2,1205,SPACE4-1,19.328,19.623,29.37,18.0,False,0.0,5.0,False
175,2,1205,SPACE5-1,21.002,20.98,37.7,18.0,False,0.0,5.0,False
176,2,1215,SPACE1-1,19.165,19.246,32.39,18.0,False,0.0,5.0,False
176,2,1215,SPACE2-1,19.103,19.389,29.47,18.0,False,0.0,5.0,False
176,2,1215,SPACE3-1,19.215,19.288,32.71,18.0,False,0.0,5.0,False
176,2,1215,SPACE4-1,19.052,19.376,29.32,18.0,False,0.0,5.0,False
176,2,1215,SPACE5-1,20.763,20.797,37.1,18.0,False,0.0,5.0,False
177,2,1230,SPACE1-1,19.066,19.052,32.36,18.0,False,0.0,5.0,False
177,2,1230,SPACE2-1,19.177,19.183,30.23,18.0,False,0.0,5.0,False
177,2,1230,SPACE3-1,19.104,19.094,32.62,18.0,False,0.0,5.0,False
177,2,1230,SPACE4-1,19.162,19.167,30.2,18.0,False,0.0,5.0,False
177,2,1230,SPACE5-1,20.558,20.665,36.28,18.0,False,0.0,5.0,False
178,2,1245,SPACE1-1,18.969,18.916,32.74,18.0,False,0.0,5.0,False
178,2,1245,SPACE2-1,19.171,19.068,31.5,18.0,False,0.0,5.0,False
178,2,1245,SPACE3-1,19.001,18.955,32.92,18.0,False,0.0,5.0,False
178,2,1245,SPACE4-1,19.174,19.057,31.57,18.0,False,0.0,5.0,False
178,2,1245,SPACE5-1,20.388,20.505,35.66,18.0,False,0.0,5.0,False
179,2,1260,SPACE1-1,18.85,18.804,33.17,18.0,False,0.0,5.0,False
179,2,1260,SPACE2-1,19.072,18.986,32.5,18.0,False,0.0,5.0,False
179,2,1260,SPACE3-1,18.88,18.841,33.27,18.0,False,0.0,5.0,False
179,2,1260,SPACE4-1,19.078,18.981,32.61,18.0,False,0.0,5.0,False
179,2,1260,SPACE5-1,20.267,20.401,35.07,18.0,False,0.0,5.0,False
180,2,1275,SPACE1-1,18.738,18.705,33.47,18.0,False,0.0,5.0,False
180,2,1275,SPACE2-1,18.955,18.89,33.06,18.0,False,0.0,5.0,False
180,2,1275,SPACE3-1,18.767,18.74,33.53,18.0,False,0.0,5.0,False
180,2,1275,SPACE4-1,18.961,18.886,33.16,18.0,False,0.0,5.0,False
180,2,1275,SPACE5-1,20.156,20.282,34.56,18.0,False,0.0,5.0,False
181,2,1290,SPACE1-1,18.628,18.572,33.74,18.0,False,0.0,5.0,False
181,2,1290,SPACE2-1,18.843,18.761,33.43,18.0,False,0.0,5.0,False
181,2,1290,SPACE3-1,18.655,18.605,33.77,18.0,False,0.0,5.0,False
181,2,1290,SPACE4-1,18.85,18.76,33.5,18.0,False,0.0,5.0,False
181,2,1290,SPACE5-1,20.038,20.16,34.19,18.0,False,0.0,5.0,False
182,2,1305,SPACE1-1,18.531,18.475,34.01,18.0,False,0.0,5.0,False
182,2,1305,SPACE2-1,18.744,18.679,33.75,18.0,False,0.0,5.0,False
182,2,1305,SPACE3-1,18.556,18.506,34.01,18.0,False,0.0,5.0,False
182,2,1305,SPACE4-1,18.751,18.68,33.79,18.0,False,0.0,5.0,False
182,2,1305,SPACE5-1,19.932,20.057,33.91,18.0,False,0.0,5.0,False
183,2,1320,SPACE1-1,18.456,18.401,34.24,18.0,False,0.0,5.0,False
183,2,1320,SPACE2-1,18.658,18.596,34.05,18.0,False,0.0,5.0,False
183,2,1320,SPACE3-1,18.48,18.431,34.22,18.0,False,0.0,5.0,False
183,2,1320,SPACE4-1,18.665,18.597,34.08,18.0,False,0.0,5.0,False
183,2,1320,SPACE5-1,19.845,19.966,33.68,18.0,False,0.0,5.0,False
184,2,1335,SPACE1-1,18.389,18.324,34.46,18.0,False,0.0,5.0,False
184,2,1335,SPACE2-1,18.581,18.522,34.3,18.0,False,0.0,5.0,False
184,2,1335,SPACE3-1,18.411,18.351,34.43,18.0,False,0.0,5.0,False
184,2,1335,SPACE4-1,18.588,18.524,34.33,18.0,False,0.0,5.0,False
184,2,1335,SPACE5-1,19.771,19.887,33.5,18.0,False,0.0,5.0,False
185,2,1350,SPACE1-1,18.327,18.256,34.64,18.0,False,0.0,5.0,False
185,2,1350,SPACE2-1,18.511,18.443,34.49,18.0,False,0.0,5.0,False
185,2,1350,SPACE3-1,18.348,18.282,34.6,18.0,False,0.0,5.0,False
185,2,1350,SPACE4-1,18.517,18.445,34.51,18.0,False,0.0,5.0,False
185,2,1350,SPACE5-1,19.716,19.818,33.33,18.0,False,0.0,5.0,False
186,2,1365,SPACE1-1,18.271,18.185,34.79,18.0,False,0.0,5.0,False
186,2,1365,SPACE2-1,18.447,18.37,34.64,18.0,False,0.0,5.0,False
186,2,1365,SPACE3-1,18.292,18.211,34.75,18.0,False,0.0,5.0,False
186,2,1365,SPACE4-1,18.453,18.372,34.66,18.0,False,0.0,5.0,False
186,2,1365,SPACE5-1,19.676,19.759,33.18,18.0,False,0.0,5.0,False
187,2,1380,SPACE1-1,18.22,18.12,34.94,18.0,False,0.0,5.0,False
187,2,1380,SPACE2-1,18.39,18.302,34.77,18.0,False,0.0,5.0,False
187,2,1380,SPACE3-1,18.241,18.146,34.89,18.0,False,0.0,5.0,False
187,2,1380,SPACE4-1,18.395,18.304,34.78,18.0,False,0.0,5.0,False
187,2,1380,SPACE5-1,19.648,19.71,33.06,18.0,False,0.0,5.0,False
188,2,1395,SPACE1-1,18.176,18.06,35.07,18.0,False,0.0,5.0,False
188,2,1395,SPACE2-1,18.339,18.239,34.88,18.0,False,0.0,5.0,False
188,2,1395,SPACE3-1,18.197,18.085,35.02,18.0,False,0.0,5.0,False
188,2,1395,SPACE4-1,18.343,18.241,34.89,18.0,False,0.0,5.0,False
188,2,1395,SPACE5-1,19.63,19.668,32.97,18.0,False,0.0,5.0,False
189,2,1410,SPACE1-1,18.115,18.009,35.24,18.0,False,0.0,5.0,False
189,2,1410,SPACE2-1,18.273,18.186,35.02,18.0,False,0.0,5.0,False
189,2,1410,SPACE3-1,18.136,18.034,35.18,18.0,False,0.0,5.0,False
189,2,1410,SPACE4-1,18.276,18.188,35.03,18.0,False,0.0,5.0,False
189,2,1410,SPACE5-1,19.584,19.632,32.95,18.0,False,0.0,5.0,False
190,2,1425,SPACE1-1,18.042,17.957,35.4,18.0,False,0.0,5.0,False
190,2,1425,SPACE2-1,18.198,18.133,35.16,18.0,False,0.0,5.0,False
190,2,1425,SPACE3-1,18.063,17.982,35.34,18.0,False,0.0,5.0,False
190,2,1425,SPACE4-1,18.201,18.134,35.16,18.0,False,0.0,5.0,False
190,2,1425,SPACE5-1,19.518,19.593,32.96,18.0,False,0.0,5.0,False
191,2,0,SPACE1-1,18.002,17.903,35.45,18.0,False,0.0,5.0,False
191,2,0,SPACE2-1,18.123,18.079,35.28,18.0,False,0.0,5.0,False
191,2,0,SPACE3-1,18.003,17.928,35.45,18.0,False,0.0,5.0,False
191,2,0,SPACE4-1,18.125,18.08,35.28,18.0,False,0.0,5.0,False
191,2,0,SPACE5-1,19.446,19.55,32.96,18.0,False,0.0,5.0,False
192,3,15,SPACE1-1,18.0,17.857,35.4,18.0,False,0.0,5.0,False
192,3,15,SPACE2-1,18.049,18.023,35.38,18.0,False,0.0,5.0,False
192,3,15,SPACE3-1,17.999,17.878,35.4,18.0,False,0.0,5.0,False
192,3,15,SPACE4-1,18.051,18.025,35.39,18.0,False,0.0,5.0,False
192,3,15,SPACE5-1,19.375,19.506,32.96,18.0,False,0.0,5.0,False
193,3,30,SPACE1-1,18.0,17.828,35.35,18.0,False,0.0,5.0,False
193,3,30,SPACE2-1,18.004,17.971,35.43,18.0,False,0.0,5.0,False
193,3,30,SPACE3-1,18.0,17.847,35.34,18.0,False,0.0,5.0,False
193,3,30,SPACE4-1,18.005,17.972,35.44,18.0,False,0.0,5.0,False
193,3,30,SPACE5-1,19.319,19.461,32.93,18.0,False,0.0,5.0,False
194,3,45,SPACE1-1,18.0,17.805,35.3,18.0,False,0.0,5.0,False
194,3,45,SPACE2-1,18.001,17.927,35.39,18.0,False,0.0,5.0,False
194,3,45,SPACE3-1,18.0,17.822,35.29,18.0,False,0.0,5.0,False
194,3,45,SPACE4-1,18.002,17.928,35.4,18.0,False,0.0,5.0,False
194,3,45,SPACE5-1,19.276,19.421,32.89,18.0,False,0.0,5.0,False
195,3,60,SPACE1-1,18.0,17.787,35.25,18.0,False,0.0,5.0,False
195,3,60,SPACE2-1,18.0,17.898,35.34,18.0,False,0.0,5.0,False
195,3,60,SPACE3-1,18.0,17.803,35.24,18.0,False,0.0,5.0,False
195,3,60,SPACE4-1,18.0,17.899,35.35,18.0,False,0.0,5.0,False
195,3,60,SPACE5-1,19.238,19.386,32.85,18.0,False,0.0,5.0,False
196,3,75,SPACE1-1,17.999,17.77,35.19,18.0,False,0.0,5.0,False
196,3,75,SPACE2-1,18.001,17.876,35.28,18.0,False,0.0,5.0,False
196,3,75,SPACE3-1,17.999,17.786,35.18,18.0,False,0.0,5.0,False
196,3,75,SPACE4-1,18.0,17.876,35.3,18.0,False,0.0,5.0,False
196,3,75,SPACE5-1,19.204,19.356,32.81,18.0,False,0.0,5.0,False
197,3,90,SPACE1-1,18.0,17.753,35.13,18.0,False,0.0,5.0,False
197,3,90,SPACE2-1,18.001,17.856,35.22,18.0,False,0.0,5.0,False
197,3,90,SPACE3-1,18.0,17.769,35.12,18.0,False,0.0,5.0,False
197,3,90,SPACE4-1,17.999,17.856,35.24,18.0,False,0.0,5.0,False
197,3,90,SPACE5-1,19.161,19.328,32.8,18.0,False,0.0,5.0,False
198,3,105,SPACE1-1,18.0,17.738,35.06,18.0,False,0.0,5.0,False
198,3,105,SPACE2-1,18.0,17.84,35.15,18.0,False,0.0,5.0,False
198,3,105,SPACE3-1,18.001,17.754,35.05,18.0,False,0.0,5.0,False
198,3,105,SPACE4-1,17.999,17.84,35.16,18.0,False,0.0,5.0,False
198,3,105,SPACE5-1,19.112,19.3,32.79,18.0,False,0.0,5.0,False
199,3,120,SPACE1-1,18.001,17.723,34.97,18.0,False,0.0,5.0,False
199,3,120,SPACE2-1,17.999,17.825,35.06,18.0,False,0.0,5.0,False
199,3,120,SPACE3-1,17.999,17.74,34.96,18.0,False,0.0,5.0,False
199,3,120,SPACE4-1,18.001,17.825,35.07,18.0,False,0.0,5.0,False
199,3,120,SPACE5-1,19.062,19.27,32.77,18.0,False,0.0,5.0,False
200,3,135,SPACE1-1,18.0,17.711,34.87,18.0,False,0.0,5.0,False
200,3,135,SPACE2-1,18.0,17.813,34.97,18.0,False,0.0,5.0,False
200,3,135,SPACE3-1,18.001,17.727,34.86,18.0,False,0.0,5.0,False
200,3,135,SPACE4-1,18.0,17.813,34.98,18.0,False,0.0,5.0,False
200,3,135,SPACE5-1,19.012,19.241,32.74,18.0,False,0.0,5.0,False
201,3,150,SPACE1-1,18.0,17.702,34.76,18.0,False,0.0,5.0,False
201,3,150,SPACE2-1,18.001,17.804,34.86,18.0,False,0.0,5.0,False
201,3,150,SPACE3-1,17.999,17.719,34.75,18.0,False,0.0,5.0,False
201,3,150,SPACE4-1,18.0,17.804,34.88,18.0,False,0.0,5.0,False
201,3,150,SPACE5-1,18.961,19.213,32.7,18.0,False,0.0,5.0,False
202,3,165,SPACE1-1,17.999,17.695,34.63,18.0,False,0.0,5.0,False
202,3,165,SPACE2-1,17.999,17.798,34.75,18.0,False,0.0,5.0,False
202,3,165,SPACE3-1,18.0,17.712,34.62,18.0,False,0.0,5.0,False
202,3,165,SPACE4-1,17.999,17.798,34.77,18.0,False,0.0,5.0,False
202,3,165,SPACE5-1,18.909,19.184,32.65,18.0,False,0.0,5.0,False
203,3,180,SPACE1-1,18.0,17.689,34.49,18.0,False,0.0,5.0,False
203,3,180,SPACE2-1,17.999,17.792,34.63,18.0,False,0.0,5.0,False
203,3,180,SPACE3-1,18.0,17.706,34.48,18.0,False,0.0,5.0,False
203,3,180,SPACE4-1,17.999,17.792,34.64,18.0,False,0.0,5.0,False
203,3,180,SPACE5-1,18.857,19.156,32.59,18.0,False,0.0,5.0,False
204,3,195,SPACE1-1,18.0,17.685,34.34,18.0,False,0.0,5.0,False
204,3,195,SPACE2-1,18.001,17.788,34.48,18.0,False,0.0,5.0,False
204,3,195,SPACE3-1,18.001,17.702,34.33,18.0,False,0.0,5.0,False
204,3,195,SPACE4-1,18.001,17.788,34.5,18.0,False,0.0,5.0,False
204,3,195,SPACE5-1,18.807,19.128,32.52,18.0,False,0.0,5.0,False
205,3,210,SPACE1-1,18.0,17.676,34.18,18.0,False,0.0,5.0,False
205,3,210,SPACE2-1,18.001,17.78,34.33,18.0,False,0.0,5.0,False
205,3,210,SPACE3-1,17.999,17.693,34.16,18.0,False,0.0,5.0,False
205,3,210,SPACE4-1,18.0,17.78,34.35,18.0,False,0.0,5.0,False
205,3,210,SPACE5-1,18.775,19.101,32.4,18.0,False,0.0,5.0,False
206,3,225,SPACE1-1,17.999,17.667,34.01,18.0,False,0.0,5.0,False
206,3,225,SPACE2-1,18.0,17.772,34.17,18.0,False,0.0,5.0,False
206,3,225,SPACE3-1,18.0,17.684,33.99,18.0,False,0.0,5.0,False
206,3,225,SPACE4-1,18.001,17.772,34.19,18.0,False,0.0,5.0,False
206,3,225,SPACE5-1,18.757,19.079,32.25,18.0,False,0.0,5.0,False
207,3,240,SPACE1-1,18.001,17.658,33.84,18.0,False,0.0,5.0,False
207,3,240,SPACE2-1,18.001,17.764,34.01,18.0,False,0.0,5.0,False
207,3,240,SPACE3-1,18.001,17.675,33.82,18.0,False,0.0,5.0,False
207,3,240,SPACE4-1,18.0,17.764,34.03,18.0,False,0.0,5.0,False
207,3,240,SPACE5-1,18.746,19.062,32.09,18.0,False,0.0,5.0,False
208,3,255,SPACE1-1,18.001,17.65,33.67,18.0,False,0.0,5.0,False
208,3,255,SPACE2-1,18.001,17.757,33.84,18.0,False,0.0,5.0,False
208,3,255,SPACE3-1,18.0,17.667,33.65,18.0,False,0.0,5.0,False
208,3,255,SPACE4-1,17.998,17.757,33.87,18.0,False,0.0,5.0,False
208,3,255,SPACE5-1,18.737,19.048,31.92,18.0,False,0.0,5.0,False
209,3,270,SPACE1-1,18.0,17.636,33.49,18.0,False,0.0,5.0,False
209,3,270,SPACE2-1,17.999,17.746,33.67,18.0,False,0.0,5.0,False
209,3,270,SPACE3-1,17.999,17.654,33.47,18.0,False,0.0,5.0,False
209,3,270,SPACE4-1,17.999,17.746,33.69,18.0,False,0.0,5.0,False
209,3,270,SPACE5-1,18.727,19.036,31.75,18.0,False,0.0,5.0,False
210,3,285,SPACE1-1,18.0,17.623,33.3,18.0,False,0.0,5.0,False
210,3,285,SPACE2-1,17.999,17.735,33.48,18.0,False,0.0,5.0,False
210,3,285,SPACE3-1,18.0,17.64,33.28,18.0,False,0.0,5.0,False
210,3,285,SPACE4-1,18.0,17.735,33.51,18.0,False,0.0,5.0,False
210,3,285,SPACE5-1,18.716,19.026,31.57,18.0,False,0.0,5.0,False
211,3,300,SPACE1-1,18.001,17.609,33.09,18.0,False,0.0,5.0,False
211,3,300,SPACE2-1,17.999,17.723,33.29,18.0,False,0.0,5.0,False
211,3,300,SPACE3-1,18.0,17.627,33.07,18.0,False,0.0,5.0,False
211,3,300,SPACE4-1,18.0,17.723,33.31,18.0,False,0.0,5.0,False
211,3,300,SPACE5-1,18.705,19.016,31.38,18.0,False,0.0,5.0,False
212,3,315,SPACE1-1,17.999,17.595,32.88,18.0,False,0.0,5.0,False
212,3,315,SPACE2-1,17.999,17.712,33.08,18.0,False,0.0,5.0,False
212,3,315,SPACE3-1,18.001,17.613,32.85,18.0,False,0.0,5.0,False
212,3,315,SPACE4-1,18.001,17.712,33.1,18.0,False,0.0,5.0,False
212,3,315,SPACE5-1,18.696,19.006,31.17,18.0,False,0.0,5.0,False
213,3,330,SPACE1-1,17.999,17.579,32.65,18.0,False,0.0,5.0,False
213,3,330,SPACE2-1,18.0,17.699,32.86,18.0,False,0.0,5.0,False
213,3,330,SPACE3-1,18.0,17.598,32.63,18.0,False,0.0,5.0,False
213,3,330,SPACE4-1,18.002,17.699,32.88,18.0,False,0.0,5.0,False
213,3,330,SPACE5-1,18.681,18.997,30.97,18.0,False,0.0,5.0,False
214,3,345,SPACE1-1,18.0,17.563,32.41,18.0,False,0.0,5.0,False
214,3,345,SPACE2-1,18.0,17.686,32.63,18.0,False,0.0,5.0,False
214,3,345,SPACE3-1,17.999,17.583,32.39,18.0,False,0.0,5.0,False
214,3,345,SPACE4-1,18.001,17.687,32.65,18.0,False,0.0,5.0,False
214,3,345,SPACE5-1,18.662,18.987,30.76,18.0,False,0.0,5.0,False
215,3,360,SPACE1-1,17.999,17.547,32.16,18.0,False,0.0,5.0,False
215,3,360,SPACE2-1,18.001,17.673,32.39,18.0,False,0.0,5.0,False
215,3,360,SPACE3-1,18.0,17.567,32.13,18.0,False,0.0,5.0,False
215,3,360,SPACE4-1,17.999,17.673,32.42,18.0,False,0.0,5.0,False
215,3,360,SPACE5-1,18.641,18.976,30.54,18.0,False,0.0,5.0,False
216,3,375,SPACE1-1,17.999,17.53,31.9,18.0,False,0.0,5.0,False
216,3,375,SPACE2-1,18.001,17.659,32.14,18.0,False,0.0,5.0,False
216,3,375,SPACE3-1,18.0,17.55,31.87,18.0,False,0.0,5.0,False
216,3,375,SPACE4-1,17.999,17.659,32.17,18.0,False,0.0,5.0,False
216,3,375,SPACE5-1,18.619,18.964,30.31,18.0,False,0.0,5.0,False
217,3,390,SPACE1-1,18.001,17.515,30.47,18.0,False,0.0,5.0,False
217,3,390,SPACE2-1,18.003,17.646,29.84,18.0,False,0.0,5.0,False
217,3,390,SPACE3-1,18.001,17.536,30.5,18.0,False,0.0,5.0,False
217,3,390,SPACE4-1,18.001,17.646,29.71,18.0,False,0.0,5.0,False
217,3,390,SPACE5-1,18.575,18.952,29.49,18.0,False,0.0,5.0,False
218,3,405,SPACE1-1,18.001,17.501,28.55,18.0,False,0.0,5.0,False
218,3,405,SPACE2-1,18.001,17.634,26.97,18.0,False,0.0,5.0,False
218,3,405,SPACE3-1,18.001,17.521,28.65,18.0,False,0.0,5.0,False
218,3,405,SPACE4-1,18.003,17.633,26.68,18.0,False,0.0,5.0,False
218,3,405,SPACE5-1,18.559,18.933,28.3,18.0,False,0.0,5.0,False
219,3,420,SPACE1-1,18.002,17.486,26.74,18.0,False,0.0,5.0,False
219,3,420,SPACE2-1,18.001,17.62,24.62,18.0,False,0.0,5.0,False
219,3,420,SPACE3-1,18.002,17.507,26.88,18.0,False,0.0,5.0,False
219,3,420,SPACE4-1,18.003,17.621,24.29,18.0,False,0.0,5.0,False
219,3,420,SPACE5-1,18.557,18.921,27.08,18.0,False,0.0,5.0,False
220,3,435,SPACE1-1,18.0,17.471,25.23,18.0,False,0.0,5.0,False
220,3,435,SPACE2-1,18.0,17.607,23.02,18.0,False,0.0,5.0,False
220,3,435,SPACE3-1,18.001,17.492,25.41,18.0,False,0.0,5.0,False
