step,day,day_of_week,minute_of_day,outdoor_temp_c,site_kwh_step,hvac_kwh_step,elec_kwh_step,gas_kwh_step,cost_step,carbon_g_step,price_per_kwh,is_peak,occupied_zones,mean_zone_temp_c,min_zone_temp_c,worst_pmv,zones_pmv_violation,zones_band_violation,mode,reference_mode,mode_agrees,agent_ran,latency_s,state_injected,comfort_enforced_zones,reason
194,3,5,45,0.0,0.0,0.18601,0.0,0.0,0.0,0.0,0.08,False,0,18.255,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
195,3,5,60,0.0,0.0,0.21188,0.0,0.0,0.0,0.0,0.08,False,0,18.247,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
196,3,5,75,0.0,0.0,0.24866,0.0,0.0,0.0,0.0,0.08,False,0,18.241,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
197,3,5,90,0.0,0.0,0.28974,0.0,0.0,0.0,0.0,0.08,False,0,18.232,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
198,3,5,105,0.0,0.0,0.33514,0.0,0.0,0.0,0.0,0.08,False,0,18.222,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
199,3,5,120,0.0,0.0,0.38188,0.0,0.0,0.0,0.0,0.08,False,0,18.212,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
200,3,5,135,0.15,0.0,0.42925,0.0,0.0,0.0,0.0,0.08,False,0,18.202,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
201,3,5,150,0.3,0.0,0.47592,0.0,0.0,0.0,0.0,0.08,False,0,18.192,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
202,3,5,165,0.45,0.0,0.51988,0.0,0.0,0.0,0.0,0.08,False,0,18.181,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
203,3,5,180,0.6,0.0,0.56286,0.0,0.0,0.0,0.0,0.08,False,0,18.171,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
204,3,5,195,0.45,0.0,0.57958,0.0,0.0,0.0,0.0,0.08,False,0,18.162,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
205,3,5,210,0.3,0.0,0.59778,0.0,0.0,0.0,0.0,0.08,False,0,18.155,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
206,3,5,225,0.15,0.0,0.61111,0.0,0.0,0.0,0.0,0.08,False,0,18.151,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
207,3,5,240,0.0,0.0,0.62294,0.0,0.0,0.0,0.0,0.08,False,0,18.149,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
208,3,5,255,-0.28,0.0,0.6469,0.0,0.0,0.0,0.0,0.08,False,0,18.147,17.998,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
209,3,5,270,-0.55,0.0,0.666,0.0,0.0,0.0,0.0,0.08,False,0,18.145,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
210,3,5,285,-0.83,0.0,0.68458,0.0,0.0,0.0,0.0,0.08,False,0,18.143,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
211,3,5,300,-1.1,0.0,0.70363,0.0,0.0,0.0,0.0,0.08,False,0,18.141,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
212,3,5,315,-1.38,0.0,0.73597,0.0,0.0,0.0,0.0,0.08,False,0,18.139,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
213,3,5,330,-1.65,0.0,0.76513,0.0,0.0,0.0,0.0,0.08,False,0,18.136,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
214,3,5,345,-1.93,0.0,0.79521,0.0,0.0,0.0,0.0,0.08,False,0,18.132,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
215,3,5,360,-2.2,0.0,0.82531,0.0,0.0,0.0,0.0,0.08,False,0,18.128,17.999,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
216,3,5,375,-2.48,0.0,4.58488,0.0,0.0,0.0,0.0,0.08,False,0,18.124,17.999,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
217,3,5,390,-2.75,0.0,2.83851,0.0,0.0,0.0,0.0,0.08,False,0,18.116,18.001,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
218,3,5,405,-3.02,0.0,2.67477,0.0,0.0,0.0,0.0,0.08,False,0,18.113,18.001,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
219,3,5,420,-3.3,0.0,2.69194,0.0,0.0,0.0,0.0,0.15,False,0,18.113,18.001,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
220,3,5,435,-3.3,0.0,2.69545,0.0,0.0,0.0,0.0,0.15,False,0,18.112,18.0,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
221,3,5,450,-3.3,0.0,2.65165,0.0,0.0,0.0,0.0,0.15,False,0,18.113,18.001,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
222,3,5,465,-3.3,0.0,2.60574,0.0,0.0,0.0,0.0,0.15,False,0,18.112,18.0,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
223,3,5,480,-3.3,0.0,2.55629,0.0,0.0,0.0,0.0,0.15,False,0,18.113,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
224,3,5,495,-3.57,0.0,2.03296,0.0,0.0,0.0,0.0,0.15,False,0,18.113,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
225,3,5,515,-3.85,0.0,5.4142,0.0,0.0,0.0,0.0,0.15,False,5,18.593,18.301,-0.875,5,5,baseline,COMFORT,True,False,0.0,False,0,
226,3,5,527,-4.12,0.0,3.19587,0.0,0.0,0.0,0.0,0.15,False,5,20.677,20.566,-0.623,4,0,baseline,COMFORT,True,False,0.0,False,0,
227,3,5,548,-4.4,0.0,3.28637,0.0,0.0,0.0,0.0,0.15,False,5,20.999,20.987,-0.496,0,0,baseline,COMFORT,True,False,0.0,False,0,
228,3,5,555,-4.4,0.0,2.64721,0.0,0.0,0.0,0.0,0.15,False,5,21.003,21.0,-0.459,0,0,baseline,COMFORT,True,False,0.0,False,0,
229,3,5,578,-4.4,0.0,2.42059,0.0,0.0,0.0,0.0,0.15,False,5,21.096,21.001,-0.424,0,0,baseline,COMFORT,True,False,0.0,False,0,
230,3,5,592,-4.4,0.0,2.2684,0.0,0.0,0.0,0.0,0.15,False,5,21.194,21.0,-0.399,0,0,baseline,COMFORT,True,False,0.0,False,0,
231,3,5,608,-4.4,0.0,2.14591,0.0,0.0,0.0,0.0,0.15,False,5,21.249,21.0,-0.379,0,0,baseline,COMFORT,True,False,0.0,False,0,
232,3,5,615,-4.28,0.0,2.02657,0.0,0.0,0.0,0.0,0.15,False,5,21.288,21.001,-0.363,0,0,baseline,COMFORT,True,False,0.0,False,0,
233,3,5,630,-4.15,0.0,1.94641,0.0,0.0,0.0,0.0,0.15,False,5,21.347,21.0,-0.348,0,0,baseline,COMFORT,True,False,0.0,False,0,
234,3,5,645,-4.03,0.0,1.90459,0.0,0.0,0.0,0.0,0.15,False,5,21.426,20.999,-0.334,0,0,baseline,COMFORT,True,False,0.0,False,0,
235,3,5,660,-3.9,0.0,1.8766,0.0,0.0,0.0,0.0,0.15,False,5,21.514,20.999,-0.318,0,0,baseline,COMFORT,True,False,0.0,False,0,
236,3,5,675,-3.75,0.0,1.86375,0.0,0.0,0.0,0.0,0.15,False,5,21.601,21.001,-0.307,0,0,baseline,COMFORT,True,False,0.0,False,0,
237,3,5,690,-3.6,0.0,1.84463,0.0,0.0,0.0,0.0,0.15,False,5,21.598,21.0,-0.303,0,0,baseline,COMFORT,True,False,0.0,False,0,
238,3,5,705,-3.45,0.0,1.82165,0.0,0.0,0.0,0.0,0.15,False,5,21.603,21.001,-0.299,0,0,baseline,COMFORT,True,False,0.0,False,0,
239,3,5,720,-3.3,0.0,1.7989,0.0,0.0,0.0,0.0,0.15,False,5,21.639,21.0,-0.294,0,0,baseline,COMFORT,True,False,0.0,False,0,
240,3,5,735,-3.17,0.0,1.81009,0.0,0.0,0.0,0.0,0.15,False,5,21.689,20.999,-0.29,0,0,baseline,COMFORT,True,False,0.0,False,0,
241,3,5,750,-3.05,0.0,1.80578,0.0,0.0,0.0,0.0,0.15,False,5,21.563,21.003,-0.295,0,0,baseline,COMFORT,True,False,0.0,False,0,
242,3,5,765,-2.92,0.0,1.79551,0.0,0.0,0.0,0.0,0.15,False,5,21.456,21.002,-0.298,0,0,baseline,COMFORT,True,False,0.0,False,0,
243,3,5,780,-2.8,0.0,1.77827,0.0,0.0,0.0,0.0,0.15,False,5,21.424,21.001,-0.3,0,0,baseline,COMFORT,True,False,0.0,False,0,
244,3,5,795,-2.8,0.0,1.75053,0.0,0.0,0.0,0.0,0.15,False,5,21.425,21.0,-0.301,0,0,baseline,COMFORT,True,False,0.0,False,0,
245,3,5,810,-2.8,0.0,1.73816,0.0,0.0,0.0,0.0,0.15,False,5,21.593,21.023,-0.291,0,0,baseline,COMFORT,True,False,0.0,False,0,
246,3,5,825,-2.8,0.0,1.73433,0.0,0.0,0.0,0.0,0.15,False,5,21.725,21.044,-0.283,0,0,baseline,COMFORT,True,False,0.0,False,0,
247,3,5,840,-2.8,0.0,1.73202,0.0,0.0,0.0,0.0,0.15,False,5,21.769,21.045,-0.28,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
248,3,5,855,-2.8,0.0,1.73075,0.0,0.0,0.0,0.0,0.15,False,5,21.766,21.03,-0.281,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
249,3,5,870,-2.8,0.0,1.72721,0.0,0.0,0.0,0.0,0.15,False,5,21.843,21.1,-0.269,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
250,3,5,885,-2.8,0.0,1.72525,0.0,0.0,0.0,0.0,0.15,False,5,21.941,21.183,-0.255,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
251,3,5,900,-2.8,0.0,1.72425,0.0,0.0,0.0,0.0,0.15,False,5,22.016,21.243,-0.245,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
252,3,5,915,-2.8,0.0,1.72265,0.0,0.0,0.0,0.0,0.15,False,5,22.073,21.288,-0.238,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
253,3,5,930,-2.8,0.0,1.72129,0.0,0.0,0.0,0.0,0.15,False,5,22.045,21.257,-0.24,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
254,3,5,945,-2.8,0.0,1.72043,0.0,0.0,0.0,0.0,0.15,False,5,22.01,21.224,0.247,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
255,3,5,960,-2.8,0.0,1.71978,0.0,0.0,0.0,0.0,0.32,True,5,21.995,21.212,0.256,0,0,baseline,COAST,True,False,0.0,False,0,
256,3,5,975,-2.8,0.0,1.7194,0.0,0.0,0.0,0.0,0.32,True,5,21.986,21.206,0.265,0,0,baseline,COAST,True,False,0.0,False,0,
257,3,5,990,-2.8,0.0,1.75792,0.0,0.0,0.0,0.0,0.32,True,5,21.836,21.048,-0.279,0,0,baseline,COAST,True,False,0.0,False,0,
258,3,5,1005,-2.8,0.0,1.781,0.0,0.0,0.0,0.0,0.32,True,5,21.698,21.005,-0.295,0,0,baseline,COAST,True,False,0.0,False,0,
259,3,5,1020,-2.8,0.0,1.80015,0.0,0.0,0.0,0.0,0.32,True,5,21.615,21.001,-0.301,0,0,baseline,COAST,True,False,0.0,False,0,
260,3,5,1035,-2.8,0.0,1.81228,0.0,0.0,0.0,0.0,0.32,True,5,21.552,21.002,-0.306,0,0,baseline,COAST,True,False,0.0,False,0,
261,3,5,1050,-2.8,0.0,1.84288,0.0,0.0,0.0,0.0,0.32,True,5,21.508,21.002,-0.31,0,0,baseline,COAST,True,False,0.0,False,0,
262,3,5,1065,-2.8,0.0,1.8685,0.0,0.0,0.0,0.0,0.32,True,5,21.492,21.001,-0.314,0,0,baseline,COAST,True,False,0.0,False,0,
263,3,5,1080,-2.8,0.0,1.892,0.0,0.0,0.0,0.0,0.32,True,5,21.488,21.001,-0.318,0,0,baseline,COAST,True,False,0.0,False,0,
264,3,5,1095,-2.8,0.0,2.38165,0.0,0.0,0.0,0.0,0.32,True,5,21.484,21.001,-0.321,0,0,baseline,COAST,True,False,0.0,False,0,
265,3,5,1118,-2.8,0.0,2.56609,0.0,0.0,0.0,0.0,0.32,True,5,21.391,21.001,-0.342,0,0,baseline,COAST,True,False,0.0,False,0,
266,3,5,1132,-2.8,0.0,2.64319,0.0,0.0,0.0,0.0,0.32,True,5,21.296,21.0,-0.355,0,0,baseline,COAST,True,False,0.0,False,0,
267,3,5,1140,-2.8,0.0,2.69859,0.0,0.0,0.0,0.0,0.32,True,5,21.243,21.001,-0.363,0,0,baseline,COAST,True,False,0.0,False,0,
268,3,5,1155,-2.8,0.0,3.15411,0.0,0.0,0.0,0.0,0.32,True,5,21.216,21.001,-0.37,0,0,baseline,COAST,True,False,0.0,False,0,
269,3,5,1178,-2.8,0.0,1.9498,0.0,0.0,0.0,0.0,0.32,True,0,21.128,21.001,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
270,3,5,1189,-2.8,0.0,1.78499,0.0,0.0,0.0,0.0,0.32,True,0,20.163,19.806,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
271,3,5,1205,-2.8,0.0,1.76155,0.0,0.0,0.0,0.0,0.32,True,0,19.619,19.195,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
272,3,5,1222,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,19.327,18.894,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
273,3,5,1230,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,19.229,18.836,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
274,3,5,1245,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,19.125,18.705,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
275,3,5,1260,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.996,18.566,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
276,3,5,1275,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.87,18.437,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
277,3,5,1290,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.725,18.29,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
278,3,5,1305,-2.8,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.584,18.153,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
279,3,5,1320,-2.8,0.0,0.13266,0.0,0.0,0.0,0.0,0.08,False,0,18.45,18.015,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
280,3,5,1335,-2.8,0.0,0.15944,0.0,0.0,0.0,0.0,0.08,False,0,18.366,18.001,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
281,3,5,1350,-2.8,0.0,0.2193,0.0,0.0,0.0,0.0,0.08,False,0,18.301,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
282,3,5,1365,-2.8,0.0,0.2783,0.0,0.0,0.0,0.0,0.08,False,0,18.277,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
283,3,5,1380,-2.8,0.0,0.34579,0.0,0.0,0.0,0.0,0.08,False,0,18.26,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
284,3,5,1395,-2.8,0.0,0.40192,0.0,0.0,0.0,0.0,0.08,False,0,18.243,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
285,3,5,1410,-2.8,0.0,0.45364,0.0,0.0,0.0,0.0,0.08,False,0,18.23,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
286,3,5,1425,-2.8,0.0,0.50148,0.0,0.0,0.0,0.0,0.08,False,0,18.22,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
287,3,5,0,-2.8,0.0,0.54365,0.0,0.0,0.0,0.0,0.08,False,0,18.211,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
288,4,6,15,-2.8,0.0,0.58566,0.0,0.0,0.0,0.0,0.08,False,0,18.204,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
289,4,6,30,-2.8,0.0,0.62484,0.0,0.0,0.0,0.0,0.08,False,0,18.196,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
290,4,6,45,-2.8,0.0,0.65546,0.0,0.0,0.0,0.0,0.08,False,0,18.19,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
291,4,6,60,-2.8,0.0,0.68497,0.0,0.0,0.0,0.0,0.08,False,0,18.183,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
292,4,6,75,-2.8,0.0,0.72131,0.0,0.0,0.0,0.0,0.08,False,0,18.178,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
293,4,6,90,-2.8,0.0,0.7581,0.0,0.0,0.0,0.0,0.08,False,0,18.17,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
294,4,6,105,-2.8,0.0,0.78906,0.0,0.0,0.0,0.0,0.08,False,0,18.163,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
295,4,6,120,-2.8,0.0,0.82028,0.0,0.0,0.0,0.0,0.08,False,0,18.155,17.998,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
296,4,6,135,-2.8,0.0,0.8393,0.0,0.0,0.0,0.0,0.08,False,0,18.148,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
297,4,6,150,-2.8,0.0,0.85665,0.0,0.0,0.0,0.0,0.08,False,0,18.142,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
298,4,6,165,-2.8,0.0,0.8724,0.0,0.0,0.0,0.0,0.08,False,0,18.136,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
299,4,6,180,-2.8,0.0,0.88789,0.0,0.0,0.0,0.0,0.08,False,0,18.131,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
300,4,6,195,-2.92,0.0,0.8958,0.0,0.0,0.0,0.0,0.08,False,0,18.126,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
301,4,6,210,-3.05,0.0,0.90311,0.0,0.0,0.0,0.0,0.08,False,0,18.122,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
302,4,6,225,-3.17,0.0,0.90965,0.0,0.0,0.0,0.0,0.08,False,0,18.12,17.998,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
303,4,6,240,-3.3,0.0,0.91461,0.0,0.0,0.0,0.0,0.08,False,0,18.119,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
304,4,6,255,-3.3,0.0,0.91613,0.0,0.0,0.0,0.0,0.08,False,0,18.117,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
305,4,6,270,-3.3,0.0,0.9146,0.0,0.0,0.0,0.0,0.08,False,0,18.116,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
306,4,6,285,-3.3,0.0,0.91342,0.0,0.0,0.0,0.0,0.08,False,0,18.115,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
307,4,6,300,-3.3,0.0,0.91152,0.0,0.0,0.0,0.0,0.08,False,0,18.115,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
308,4,6,315,-3.3,0.0,0.91102,0.0,0.0,0.0,0.0,0.08,False,0,18.115,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
309,4,6,330,-3.3,0.0,0.9079,0.0,0.0,0.0,0.0,0.08,False,0,18.116,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
310,4,6,345,-3.3,0.0,0.90829,0.0,0.0,0.0,0.0,0.08,False,0,18.116,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
311,4,6,360,-3.3,0.0,0.905,0.0,0.0,0.0,0.0,0.08,False,0,18.117,17.999,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
312,4,6,375,-3.17,0.0,4.66908,0.0,0.0,0.0,0.0,0.08,False,0,18.117,17.999,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
313,4,6,390,-3.05,0.0,2.90673,0.0,0.0,0.0,0.0,0.08,False,0,18.113,18.0,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
314,4,6,405,-2.92,0.0,2.68308,0.0,0.0,0.0,0.0,0.08,False,0,18.113,18.0,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
315,4,6,420,-2.8,0.0,2.65227,0.0,0.0,0.0,0.0,0.15,False,0,18.113,18.0,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
316,4,6,435,-2.8,0.0,2.65484,0.0,0.0,0.0,0.0,0.15,False,0,18.113,17.999,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
317,4,6,450,-2.8,0.0,2.62207,0.0,0.0,0.0,0.0,0.15,False,0,18.112,17.999,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
318,4,6,465,-2.8,0.0,2.58284,0.0,0.0,0.0,0.0,0.15,False,0,18.11,17.999,0.0,0,0,baseline,PREHEAT,True,False,0.0,False,0,
319,4,6,480,-2.8,0.0,2.54359,0.0,0.0,0.0,0.0,0.15,False,0,18.109,18.0,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
320,4,6,495,-2.65,0.0,1.95623,0.0,0.0,0.0,0.0,0.15,False,0,18.107,17.999,0.0,0,0,baseline,SETBACK,True,False,0.0,False,0,
321,4,6,515,-2.5,0.0,5.343,0.0,0.0,0.0,0.0,0.15,False,5,18.58,18.301,-0.872,5,5,baseline,COMFORT,True,False,0.0,False,0,
322,4,6,527,-2.35,0.0,2.98471,0.0,0.0,0.0,0.0,0.15,False,5,20.676,20.575,-0.615,4,0,baseline,COMFORT,True,False,0.0,False,0,
323,4,6,548,-2.2,0.0,3.02562,0.0,0.0,0.0,0.0,0.15,False,5,21.002,20.989,-0.487,0,0,baseline,COMFORT,True,False,0.0,False,0,
324,4,6,555,-2.08,0.0,2.39987,0.0,0.0,0.0,0.0,0.15,False,5,21.01,21.0,-0.448,0,0,baseline,COMFORT,True,False,0.0,False,0,
325,4,6,578,-1.95,0.0,2.17695,0.0,0.0,0.0,0.0,0.15,False,5,21.104,21.0,-0.413,0,0,baseline,COMFORT,True,False,0.0,False,0,
326,4,6,592,-1.82,0.0,2.00698,0.0,0.0,0.0,0.0,0.15,False,5,21.205,21.0,-0.387,0,0,baseline,COMFORT,True,False,0.0,False,0,
327,4,6,608,-1.7,0.0,1.86801,0.0,0.0,0.0,0.0,0.15,False,5,21.257,21.001,-0.366,0,0,baseline,COMFORT,True,False,0.0,False,0,
328,4,6,615,-1.7,0.0,1.76187,0.0,0.0,0.0,0.0,0.15,False,5,21.295,21.0,-0.349,0,0,baseline,COMFORT,True,False,0.0,False,0,
329,4,6,630,-1.7,0.0,1.69703,0.0,0.0,0.0,0.0,0.15,False,5,21.352,21.001,-0.332,0,0,baseline,COMFORT,True,False,0.0,False,0,
330,4,6,645,-1.7,0.0,1.67003,0.0,0.0,0.0,0.0,0.15,False,5,21.444,21.002,-0.315,0,0,baseline,COMFORT,True,False,0.0,False,0,
331,4,6,660,-1.7,0.0,1.65681,0.0,0.0,0.0,0.0,0.15,False,5,21.551,21.003,-0.298,0,0,baseline,COMFORT,True,False,0.0,False,0,
332,4,6,675,-1.55,0.0,1.63911,0.0,0.0,0.0,0.0,0.15,False,5,21.662,21.03,-0.285,0,0,baseline,COMFORT,True,False,0.0,False,0,
333,4,6,690,-1.4,0.0,1.62077,0.0,0.0,0.0,0.0,0.15,False,5,21.67,21.006,-0.281,0,0,baseline,COMFORT,True,False,0.0,False,0,
334,4,6,705,-1.25,0.0,1.60225,0.0,0.0,0.0,0.0,0.15,False,5,21.684,21.001,-0.276,0,0,baseline,COMFORT,True,False,0.0,False,0,
335,4,6,720,-1.1,0.0,1.58432,0.0,0.0,0.0,0.0,0.15,False,5,21.731,21.031,-0.267,0,0,baseline,COMFORT,True,False,0.0,False,0,
336,4,6,735,-0.98,0.0,1.58038,0.0,0.0,0.0,0.0,0.15,False,5,21.79,21.077,-0.257,0,0,baseline,COMFORT,True,False,0.0,False,0,
337,4,6,750,-0.85,0.0,1.57714,0.0,0.0,0.0,0.0,0.15,False,5,21.661,21.009,-0.267,0,0,baseline,COMFORT,True,False,0.0,False,0,
338,4,6,765,-0.72,0.0,1.56161,0.0,0.0,0.0,0.0,0.15,False,5,21.573,21.001,-0.27,0,0,baseline,COMFORT,True,False,0.0,False,0,
339,4,6,780,-0.6,0.0,1.54554,0.0,0.0,0.0,0.0,0.15,False,5,21.556,21.0,-0.273,0,0,baseline,COMFORT,True,False,0.0,False,0,
340,4,6,795,-0.6,0.0,1.53028,0.0,0.0,0.0,0.0,0.15,False,5,21.569,20.999,-0.275,0,0,baseline,COMFORT,True,False,0.0,False,0,
341,4,6,810,-0.6,0.0,1.52223,0.0,0.0,0.0,0.0,0.15,False,5,21.765,21.115,-0.257,0,0,baseline,COMFORT,True,False,0.0,False,0,
342,4,6,825,-0.6,0.0,1.51846,0.0,0.0,0.0,0.0,0.15,False,5,21.917,21.202,-0.242,0,0,baseline,COMFORT,True,False,0.0,False,0,
343,4,6,840,-0.6,0.0,1.51584,0.0,0.0,0.0,0.0,0.15,False,5,21.982,21.236,-0.233,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
344,4,6,855,-0.72,0.0,1.52486,0.0,0.0,0.0,0.0,0.15,False,5,22.011,21.25,-0.228,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
345,4,6,870,-0.85,0.0,1.53368,0.0,0.0,0.0,0.0,0.15,False,5,22.079,21.311,0.219,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
346,4,6,885,-0.98,0.0,1.54362,0.0,0.0,0.0,0.0,0.15,False,5,22.134,21.359,0.24,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
347,4,6,900,-1.1,0.0,1.5551,0.0,0.0,0.0,0.0,0.15,False,5,22.148,21.368,0.257,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
348,4,6,915,-1.1,0.0,1.55435,0.0,0.0,0.0,0.0,0.15,False,5,22.133,21.35,0.269,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
349,4,6,930,-1.1,0.0,1.55339,0.0,0.0,0.0,0.0,0.15,False,5,22.048,21.267,0.272,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
350,4,6,945,-1.1,0.0,1.55276,0.0,0.0,0.0,0.0,0.15,False,5,21.961,21.186,0.272,0,0,baseline,PRECHARGE,True,False,0.0,False,0,
351,4,6,960,-1.1,0.0,1.55242,0.0,0.0,0.0,0.0,0.32,True,5,21.897,21.127,0.271,0,0,baseline,COAST,True,False,0.0,False,0,
352,4,6,975,-1.52,0.0,1.61862,0.0,0.0,0.0,0.0,0.32,True,5,21.843,21.077,0.27,0,0,baseline,COAST,True,False,0.0,False,0,
353,4,6,990,-1.95,0.0,1.7113,0.0,0.0,0.0,0.0,0.32,True,5,21.675,21.009,-0.259,0,0,baseline,COAST,True,False,0.0,False,0,
354,4,6,1012,-2.37,0.0,1.86401,0.0,0.0,0.0,0.0,0.32,True,5,21.531,21.001,-0.279,0,0,baseline,COAST,True,False,0.0,False,0,
